CD_ITEM,PESO_ITEM,GORDURA_ITEM,VISIBILIDADE_ITEM,TIPO_ITEM,MRP_ITEM,ID_OUTLET,ANO_ABERTURA_OUTLET,TAMANHO_OUTLET,LOCAL_OUTLET,TIPO_OUTLET,VENDAS_OUTLET
FDR43,18.2,Low Fat,0.162147349,Frutas e Verduras,37.719,OUT018,2009,Médio,Local 3,Tipo 2,549.285
DRH15,8.775,Low Fat,0.10991127199999999,Laticínios,41.9428,OUT046,1997,Pequeno,Local 1,Tipo 1,1537.9979999999998
FDT11,5.94,Normal,0.029366813,Pães,187.7556,OUT035,2004,Pequeno,Local 2,Tipo 1,3755.112
FDU48,18.85,Low Fat,0.055347985,Padaria,131.5284,OUT035,2004,Pequeno,Local 2,Tipo 1,1581.9408
FDY12,9.8,Normal,0.0,Padaria,49.2008,OUT013,1987,Grande,Local 3,Tipo 1,657.8104
NCP06,20.7,Low Fat,0.039405676,Itens para casa,149.8366,OUT018,2009,Médio,Local 3,Tipo 2,2267.049
DRH23,14.65,Low Fat,0.17017651600000003,Bebidas fortes,55.2614,OUT013,1987,Grande,Local 3,Tipo 1,718.3982
FDT45,15.85,Low Fat,0.057546914000000005,Snacks,55.8956,OUT018,2009,Médio,Local 3,Tipo 2,491.3604
FDA39,6.32,Low Fat,0.012717946,Carnes,40.2822,OUT046,1997,Pequeno,Local 1,Tipo 1,628.5152
NCB19,6.525,Low Fat,0.09027863400000001,Itens para casa,86.7882,OUT035,2004,Pequeno,Local 2,Tipo 1,1975.4286
FDZ34,6.695,Low Fat,0.0,Alimentos com amido,191.882,OUT013,1987,Grande,Local 3,Tipo 1,3861.64
FDO40,17.1,Low Fat,0.032678839,Congelados,150.7392,OUT049,1999,Médio,Local 1,Tipo 1,3131.9232
FDD21,10.3,Normal,0.0,Frutas e Verduras,115.0176,OUT013,1987,Grande,Local 3,Tipo 1,4122.6336
FDO36,19.7,Low Fat,0.077849003,Padaria,179.166,OUT013,1987,Grande,Local 3,Tipo 1,3056.022
FDV34,10.695,Normal,0.011443222,Snacks,73.5038,OUT049,1999,Médio,Local 1,Tipo 1,1478.076
NCM54,17.7,Low Fat,0.051146565,Itens para casa,127.3678,OUT018,2009,Médio,Local 3,Tipo 2,3306.3628
FDB59,18.25,Low Fat,0.015302653000000001,Snacks,198.0084,OUT049,1999,Médio,Local 1,Tipo 1,793.6336
FDV24,5.635,Low Fat,0.0,Padaria,148.705,OUT049,1999,Médio,Local 1,Tipo 1,1198.44
FDQ39,14.8,Low Fat,0.081372267,Carnes,191.4846,OUT018,2009,Médio,Local 3,Tipo 2,3057.3536
FDD52,18.25,Normal,0.18329488,Laticínios,111.65700000000001,OUT046,1997,Pequeno,Local 1,Tipo 1,1537.9979999999998
FDL39,16.1,Normal,0.06358934,Laticínios,179.4318,OUT018,2009,Médio,Local 3,Tipo 2,360.8636
FDV02,16.75,Low Fat,0.060792265,Laticínios,170.4106,OUT018,2009,Médio,Local 3,Tipo 2,513.3318
FDE11,17.7,Normal,0.0,Alimentos com amido,184.3924,OUT046,1997,Pequeno,Local 1,Tipo 1,4257.1252
NCU54,8.88,Low Fat,0.098775709,Itens para casa,208.92700000000002,OUT049,1999,Médio,Local 1,Tipo 1,7130.718000000001
FDD51,11.15,Low Fat,0.119852889,Laticínios,44.9744,OUT013,1987,Grande,Local 3,Tipo 1,498.0184
NCS06,7.935,Low Fat,0.031710329,Itens para casa,263.091,OUT013,1987,Grande,Local 3,Tipo 1,5522.811
FDQ55,13.65,Normal,0.013035608999999998,Frutas e Verduras,114.7834,OUT035,2004,Pequeno,Local 2,Tipo 1,3455.502
FDL52,6.635,Normal,0.046277955999999995,Congelados,36.7506,OUT018,2009,Médio,Local 3,Tipo 2,75.9012
NCO30,19.5,Low Fat,0.01572192,Itens para casa,185.6608,OUT035,2004,Pequeno,Local 2,Tipo 1,918.804
FDA33,6.48,Low Fat,0.033952603,Snacks,148.2076,OUT049,1999,Médio,Local 1,Tipo 1,3399.5748
FDB12,11.15,Normal,0.10522002400000001,Padaria,102.7648,OUT013,1987,Grande,Local 3,Tipo 1,1142.5128
FDT40,5.985,Low Fat,0.09571560800000001,Congelados,125.8678,OUT013,1987,Grande,Local 3,Tipo 1,3560.6984
FDR32,6.78,Normal,0.0,Frutas e Verduras,227.5694,OUT049,1999,Médio,Local 1,Tipo 1,3653.9104
FDM04,9.195,Normal,0.04731256,Congelados,50.7666,OUT018,2009,Médio,Local 3,Tipo 2,512.6659999999999
DRL01,19.5,Normal,0.077108099,Refrigerantes,232.8958,OUT013,1987,Grande,Local 3,Tipo 1,5608.6992
FDQ56,6.59,Low Fat,0.10602747400000001,Frutas e Verduras,83.9908,OUT018,2009,Médio,Local 3,Tipo 2,1426.1436
FDH08,7.51,Low Fat,0.01742908,Frutas e Verduras,229.601,OUT046,1997,Pequeno,Local 1,Tipo 1,6201.927
FDY51,12.5,Low Fat,0.081119484,Carnes,220.0798,OUT035,2004,Pequeno,Local 2,Tipo 1,1322.2788
NCN41,17.0,Low Fat,0.052421981,Saúde e Higiene,123.773,OUT018,2009,Médio,Local 3,Tipo 2,1231.73
FDZ08,12.5,Normal,0.10997157800000001,Frutas e Verduras,82.7592,OUT035,2004,Pequeno,Local 2,Tipo 1,577.9144
FDU03,18.7,Normal,0.09195097199999999,Carnes,184.2292,OUT018,2009,Médio,Local 3,Tipo 2,1277.0044
FDZ49,11.0,Normal,0.133145617,Enlatados,218.4798,OUT046,1997,Pequeno,Local 1,Tipo 1,2203.798
FDB15,10.895,Low Fat,0.136696892,Laticínios,264.5568,OUT013,1987,Grande,Local 3,Tipo 1,5536.7928
FDY49,17.2,Normal,0.012002075,Enlatados,165.3184,OUT013,1987,Grande,Local 3,Tipo 1,990.7104
FDH40,11.6,Normal,0.079251097,Congelados,79.2276,OUT018,2009,Médio,Local 3,Tipo 2,649.8208
NCE06,5.825,Low Fat,0.091467933,Itens para casa,159.7894,OUT035,2004,Pequeno,Local 2,Tipo 1,1294.3152
FDF32,16.35,Low Fat,0.0,Frutas e Verduras,196.3426,OUT018,2009,Médio,Local 3,Tipo 2,1384.1982
DRI47,14.7,Low Fat,0.020916223,Bebidas fortes,141.8128,OUT035,2004,Pequeno,Local 2,Tipo 1,1869.5664
DRA12,11.6,Low Fat,0.0,Refrigerantes,141.9154,OUT035,2004,Pequeno,Local 2,Tipo 1,992.7078
FDX45,16.75,Low Fat,0.104768536,Snacks,155.16299999999998,OUT013,1987,Grande,Local 3,Tipo 1,2972.797
FDR35,12.5,Low Fat,0.020680498999999998,Pães,197.2742,OUT013,1987,Grande,Local 3,Tipo 1,2587.9646
NCJ18,12.35,Low Fat,0.16380550900000002,Itens para casa,117.6124,OUT013,1987,Grande,Local 3,Tipo 1,3910.9092
FDZ59,6.63,Normal,0.103935018,Padaria,166.85,OUT013,1987,Grande,Local 3,Tipo 1,5326.4
FDU58,6.61,Normal,0.029129907000000003,Snacks,188.4898,OUT018,2009,Médio,Local 3,Tipo 2,4677.245
FDL09,19.6,Normal,0.128011859,Snacks,166.8816,OUT035,2004,Pequeno,Local 2,Tipo 1,1845.5976
FDQ09,7.235,Low Fat,0.058222587,Snacks,114.8834,OUT049,1999,Médio,Local 1,Tipo 1,3340.3186
FDA20,6.78,Low Fat,0.066724663,Frutas e Verduras,187.72400000000002,OUT049,1999,Médio,Local 1,Tipo 1,1491.392
NCG07,12.3,Low Fat,0.052458358,Itens para casa,188.753,OUT013,1987,Grande,Local 3,Tipo 1,3795.06
FDR46,16.85,Low Fat,0.139985583,Snacks,145.276,OUT018,2009,Médio,Local 3,Tipo 2,2490.092
FDP22,14.65,Normal,0.09928629800000001,Snacks,49.8666,OUT049,1999,Médio,Local 1,Tipo 1,563.9326
FDL45,15.6,Low Fat,0.037680711,Snacks,123.7704,OUT035,2004,Pequeno,Local 2,Tipo 1,3129.26
NCF42,17.35,Low Fat,0.16806490899999998,Itens para casa,176.2712,OUT018,2009,Médio,Local 3,Tipo 2,1230.3984
FDD04,16.0,Low Fat,0.090111173,Laticínios,141.3154,OUT049,1999,Médio,Local 1,Tipo 1,3261.7542
FDC45,17.0,Low Fat,0.136286138,Frutas e Verduras,170.9106,OUT018,2009,Médio,Local 3,Tipo 2,1197.7742
FDQ11,5.695,Normal,0.067700925,Pães,256.5988,OUT046,1997,Pequeno,Local 1,Tipo 1,2055.9904
DRM48,15.2,Low Fat,0.112896669,Refrigerantes,36.0848,OUT046,1997,Pequeno,Local 1,Tipo 1,1193.1136
FDS12,9.1,Low Fat,0.173973652,Padaria,126.5362,OUT013,1987,Grande,Local 3,Tipo 1,1761.7068
FDQ52,17.0,Low Fat,0.119285634,Congelados,247.4434,OUT013,1987,Grande,Local 3,Tipo 1,2980.1208
FDE32,20.7,Low Fat,0.04875891,Frutas e Verduras,37.3506,OUT046,1997,Pequeno,Local 1,Tipo 1,834.9132
FDJ58,15.6,Normal,0.10527616199999999,Snacks,173.2764,OUT035,2004,Pequeno,Local 2,Tipo 1,3779.0808
NCM18,13.0,Low Fat,0.082970667,Itens para casa,60.0194,OUT049,1999,Médio,Local 1,Tipo 1,1114.5492
FDT26,18.85,Normal,0.067953506,Laticínios,119.044,OUT046,1997,Pequeno,Local 1,Tipo 1,2396.88
DRD60,15.7,Low Fat,0.03722507,Refrigerantes,182.4634,OUT035,2004,Pequeno,Local 2,Tipo 1,1999.3974
NCR18,15.85,Low Fat,0.020487625,Itens para casa,44.0112,OUT046,1997,Pequeno,Local 1,Tipo 1,468.7232
FDO27,6.175,Normal,0.179077475,Carnes,94.3752,OUT046,1997,Pequeno,Local 1,Tipo 1,1342.2528
FDQ51,16.0,Normal,0.017547958,Carnes,48.3718,OUT035,2004,Pequeno,Local 2,Tipo 1,614.5334
FDO09,13.5,Normal,0.125170423,Snacks,261.491,OUT013,1987,Grande,Local 3,Tipo 1,3418.883
FDP38,10.1,Low Fat,0.032152004,Enlatados,50.6008,OUT049,1999,Médio,Local 1,Tipo 1,404.8064
FDJ55,12.8,Normal,0.023526504,Carnes,223.5404,OUT035,2004,Pequeno,Local 2,Tipo 1,5626.01
NCF06,6.235,Low Fat,0.020229757,Itens para casa,260.8962,OUT049,1999,Médio,Local 1,Tipo 1,5956.9126
FDT24,12.35,Normal,0.18614827,Padaria,78.2328,OUT049,1999,Médio,Local 1,Tipo 1,1158.492
FDU55,16.2,Low Fat,0.036057562,Frutas e Verduras,260.3278,OUT018,2009,Médio,Local 3,Tipo 2,2342.9502
FDS11,7.05,Normal,0.055558509000000006,Pães,224.7088,OUT046,1997,Pequeno,Local 1,Tipo 1,3131.9232
FDR59,14.5,Normal,0.06386355099999999,Pães,262.3594,OUT046,1997,Pequeno,Local 1,Tipo 1,4448.2098
FDP19,11.5,Low Fat,0.0,Frutas e Verduras,128.4652,OUT049,1999,Médio,Local 1,Tipo 1,2841.6344
DRN47,12.1,Low Fat,0.016852909,Bebidas fortes,180.666,OUT049,1999,Médio,Local 1,Tipo 1,2876.256
FDJ34,11.8,Normal,0.094037241,Snacks,124.5704,OUT018,2009,Médio,Local 3,Tipo 2,1001.3632
FDX21,7.05,Low Fat,0.085312137,Snacks,107.4912,OUT018,2009,Médio,Local 3,Tipo 2,982.7208
NCI42,18.75,Low Fat,0.010365546,Itens para casa,207.0954,OUT046,1997,Pequeno,Local 1,Tipo 1,3125.9309999999996
FDX37,16.2,Low Fat,0.0,Enlatados,100.57,OUT013,1987,Grande,Local 3,Tipo 1,1398.18
FDW57,8.31,Normal,0.11614859599999999,Snacks,176.0028,OUT018,2009,Médio,Local 3,Tipo 2,4427.57
FDD09,13.5,Low Fat,0.021496402999999997,Frutas e Verduras,180.5976,OUT046,1997,Pequeno,Local 1,Tipo 1,3078.6592
FDM09,11.15,Normal,0.085931544,Snacks,169.679,OUT046,1997,Pequeno,Local 1,Tipo 1,1018.674
NCW54,7.5,Low Fat,0.09680600800000001,Itens para casa,56.2588,OUT018,2009,Médio,Local 3,Tipo 2,687.1056
FDJ58,15.6,Normal,0.105725004,Snacks,169.9764,OUT018,2009,Médio,Local 3,Tipo 2,2748.4224
FDL34,16.0,Low Fat,0.040938155,Snacks,141.1496,OUT035,2004,Pequeno,Local 2,Tipo 1,4516.7872
DRL11,10.5,Low Fat,0.048213766,Bebidas fortes,159.6946,OUT018,2009,Médio,Local 3,Tipo 2,3629.2758
FDO40,17.1,Low Fat,0.032761024,Congelados,148.8392,OUT018,2009,Médio,Local 3,Tipo 2,2087.9488
FDM52,15.1,Low Fat,0.025988507999999997,Congelados,146.6076,OUT035,2004,Pequeno,Local 2,Tipo 1,2364.9216
FDV49,10.0,Low Fat,0.025932407999999997,Enlatados,264.7226,OUT018,2009,Médio,Local 3,Tipo 2,3171.8712
FDF56,16.7,Normal,0.119439636,Frutas e Verduras,182.1976,OUT035,2004,Pequeno,Local 2,Tipo 1,724.3904
FDY55,16.75,Low Fat,0.08130482900000001,Frutas e Verduras,258.4988,OUT035,2004,Pequeno,Local 2,Tipo 1,4111.9808
NCR06,12.5,Low Fat,0.006775666999999999,Itens para casa,42.9112,OUT049,1999,Médio,Local 1,Tipo 1,1022.6688
FDW24,6.8,Low Fat,0.03749705,Padaria,49.9034,OUT046,1997,Pequeno,Local 1,Tipo 1,194.4136
FDF16,7.3,Low Fat,0.086060695,Congelados,149.8076,OUT013,1987,Grande,Local 3,Tipo 1,2808.3444
NCR18,15.85,Low Fat,0.020519478,Itens para casa,42.5112,OUT049,1999,Médio,Local 1,Tipo 1,852.2239999999999
DRD01,12.1,Normal,0.061163967,Refrigerantes,56.5614,OUT035,2004,Pequeno,Local 2,Tipo 1,828.921
FDT19,7.59,Normal,0.14492016,Frutas e Verduras,174.708,OUT013,1987,Grande,Local 3,Tipo 1,2942.836
FDE59,12.15,Low Fat,0.062235982999999995,Alimentos com amido,34.5532,OUT013,1987,Grande,Local 3,Tipo 1,359.532
NCV17,18.85,Low Fat,0.016104504,Saúde e Higiene,130.2626,OUT035,2004,Pequeno,Local 2,Tipo 1,2360.9268
FDC17,12.15,Low Fat,0.01544786,Congelados,211.2928,OUT013,1987,Grande,Local 3,Tipo 1,2735.1064
FDI45,13.1,Low Fat,0.037574137,Frutas e Verduras,174.2054,OUT035,2004,Pequeno,Local 2,Tipo 1,3677.2134
FDN25,7.895,Normal,0.061124625999999994,Café da manhã,58.5588,OUT013,1987,Grande,Local 3,Tipo 1,171.7764
FDQ22,16.75,Low Fat,0.029785889,Snacks,38.9822,OUT049,1999,Médio,Local 1,Tipo 1,628.5152
NCR54,16.35,Low Fat,0.0,Itens para casa,198.21099999999998,OUT035,2004,Pequeno,Local 2,Tipo 1,2946.165
DRK11,8.21,Low Fat,0.010762387,Bebidas fortes,149.5392,OUT035,2004,Pequeno,Local 2,Tipo 1,1789.6704
FDX37,16.2,Low Fat,0.063127333,Enlatados,100.47,OUT049,1999,Médio,Local 1,Tipo 1,1597.92
FDF05,17.5,Low Fat,0.02687089,Congelados,264.491,OUT046,1997,Pequeno,Local 1,Tipo 1,3681.8740000000003
FDI04,13.65,Normal,0.072898645,Congelados,198.1426,OUT035,2004,Pequeno,Local 2,Tipo 1,1977.4260000000002
FDU38,10.8,Low Fat,0.082534287,Laticínios,191.1504,OUT035,2004,Pequeno,Local 2,Tipo 1,4410.2592
FDY28,7.47,Normal,0.152024355,Congelados,211.8218,OUT013,1987,Grande,Local 3,Tipo 1,1496.0526
FDP20,19.85,Low Fat,0.045669235999999995,Frutas e Verduras,126.402,OUT046,1997,Pequeno,Local 1,Tipo 1,1012.0160000000001
FDR45,10.8,Low Fat,0.028988287999999997,Snacks,239.2222,OUT049,1999,Médio,Local 1,Tipo 1,6692.6216
NCC42,15.0,Low Fat,0.044908404000000006,Saúde e Higiene,140.2838,OUT046,1997,Pequeno,Local 1,Tipo 1,1404.838
FDC41,15.6,Low Fat,0.117095014,Congelados,78.067,OUT049,1999,Médio,Local 1,Tipo 1,1148.505
FDW35,10.6,Low Fat,0.011087128,Pães,41.4454,OUT035,2004,Pequeno,Local 2,Tipo 1,1468.089
FDX32,15.1,Normal,0.099839365,Frutas e Verduras,143.3786,OUT035,2004,Pequeno,Local 2,Tipo 1,1733.7432
FDK40,7.035,Low Fat,0.021938403999999998,Congelados,264.691,OUT018,2009,Médio,Local 3,Tipo 2,5785.802
FDP28,13.65,Normal,0.080640478,Congelados,262.6936,OUT046,1997,Pequeno,Local 1,Tipo 1,4175.8976
NCL42,18.85,Low Fat,0.040338009,Itens para casa,246.7144,OUT013,1987,Grande,Local 3,Tipo 1,6615.3888
DRB13,6.115,Normal,0.007043008000000001,Refrigerantes,190.35299999999998,OUT035,2004,Pequeno,Local 2,Tipo 1,569.259
FDC33,8.96,Normal,0.069219165,Frutas e Verduras,196.5768,OUT018,2009,Médio,Local 3,Tipo 2,2759.0752
FDO58,19.6,Low Fat,0.039569689,Snacks,165.9526,OUT035,2004,Pequeno,Local 2,Tipo 1,2631.2416
NCE19,8.97,Low Fat,0.09301462,Itens para casa,52.7956,OUT046,1997,Pequeno,Local 1,Tipo 1,1037.3164
FDF52,9.3,Low Fat,0.06688712299999999,Congelados,183.9292,OUT049,1999,Médio,Local 1,Tipo 1,3283.7256
FDY04,17.7,Normal,0.042468412999999997,Congelados,162.421,OUT035,2004,Pequeno,Local 2,Tipo 1,1468.089
DRF49,7.27,Low Fat,0.071188446,Refrigerantes,111.9518,OUT049,1999,Médio,Local 1,Tipo 1,1138.518
FDV28,16.1,Normal,0.15959547300000002,Congelados,32.8558,OUT013,1987,Grande,Local 3,Tipo 1,339.55800000000005
FDQ37,20.75,Low Fat,0.08918638699999999,Café da manhã,193.3478,OUT013,1987,Grande,Local 3,Tipo 1,6006.1818
NCG30,20.2,Low Fat,0.11232121800000001,Itens para casa,123.6046,OUT046,1997,Pequeno,Local 1,Tipo 1,2988.1104
FDG57,14.7,Low Fat,0.072592873,Frutas e Verduras,48.5034,OUT018,2009,Médio,Local 3,Tipo 2,874.8612
FDU60,20.0,Normal,0.059889718,Padaria,168.5132,OUT035,2004,Pequeno,Local 2,Tipo 1,2874.9244
FDB12,11.15,Normal,0.10573663800000001,Padaria,104.4648,OUT018,2009,Médio,Local 3,Tipo 2,2181.1608
FDD53,16.2,Low Fat,0.044291251,Congelados,43.3454,OUT049,1999,Médio,Local 1,Tipo 1,503.3448
FDI44,16.1,Low Fat,0.100388706,Frutas e Verduras,76.0328,OUT049,1999,Médio,Local 1,Tipo 1,1853.5872
FDA01,15.0,Normal,0.054599767,Enlatados,59.4904,OUT018,2009,Médio,Local 3,Tipo 2,644.4944
FDG47,12.8,Low Fat,0.069560905,Alimentos com amido,263.0252,OUT013,1987,Grande,Local 3,Tipo 1,2885.5772
FDT40,5.985,Low Fat,0.0,Congelados,125.2678,OUT035,2004,Pequeno,Local 2,Tipo 1,1017.3424
FDU20,19.35,Normal,0.021453492999999997,Frutas e Verduras,120.3098,OUT035,2004,Pequeno,Local 2,Tipo 1,2530.7058
NCP41,16.6,Low Fat,0.016276741,Saúde e Higiene,109.8596,OUT018,2009,Médio,Local 3,Tipo 2,1617.894
FDN31,11.5,Low Fat,0.072994847,Frutas e Verduras,189.253,OUT049,1999,Médio,Local 1,Tipo 1,1328.271
FDS01,11.6,Low Fat,0.017744998999999997,Enlatados,177.9686,OUT046,1997,Pequeno,Local 1,Tipo 1,1244.3802
FDJ28,12.3,Low Fat,0.021860985,Congelados,193.3162,OUT046,1997,Pequeno,Local 1,Tipo 1,3078.6592
DRF36,16.1,Low Fat,0.023577297999999997,Refrigerantes,192.6846,OUT046,1997,Pequeno,Local 1,Tipo 1,2866.2690000000002
NCY54,8.43,Low Fat,0.177971115,Itens para casa,174.0422,OUT049,1999,Médio,Local 1,Tipo 1,2069.3064
DRA59,8.27,Normal,0.127927931,Refrigerantes,184.8924,OUT046,1997,Pequeno,Local 1,Tipo 1,4442.2176
NCN19,13.1,Low Fat,0.012089478999999998,Outros,189.85299999999998,OUT013,1987,Grande,Local 3,Tipo 1,3415.554
DRH59,10.8,Low Fat,0.05843345,Bebidas fortes,74.738,OUT046,1997,Pequeno,Local 1,Tipo 1,1025.3319999999999
FDH09,12.6,Low Fat,0.05606697,Frutos do mar,50.7982,OUT035,2004,Pequeno,Local 2,Tipo 1,473.3838
NCK54,12.15,Low Fat,0.029569276000000002,Itens para casa,115.015,OUT049,1999,Médio,Local 1,Tipo 1,2912.875
FDA56,9.21,Low Fat,0.008778413,Frutas e Verduras,122.4414,OUT049,1999,Médio,Local 1,Tipo 1,1583.9382
FDM33,15.6,Low Fat,0.0,Snacks,220.4798,OUT018,2009,Médio,Local 3,Tipo 2,661.1394
FDP04,15.35,Low Fat,0.013834247,Congelados,62.7168,OUT049,1999,Médio,Local 1,Tipo 1,958.752
NCA53,11.395,Low Fat,0.009893817,Saúde e Higiene,50.3034,OUT049,1999,Médio,Local 1,Tipo 1,972.068
FDL20,17.1,Low Fat,0.0,Frutas e Verduras,111.9886,OUT046,1997,Pequeno,Local 1,Tipo 1,3002.0922
FDT26,18.85,Normal,0.067940657,Laticínios,119.044,OUT035,2004,Pequeno,Local 2,Tipo 1,1198.44
NCZ06,19.6,Low Fat,0.094161662,Itens para casa,251.9698,OUT046,1997,Pequeno,Local 1,Tipo 1,4566.0564
FDS56,5.785,Normal,0.038756864,Frutas e Verduras,260.7252,OUT046,1997,Pequeno,Local 1,Tipo 1,6033.4796
FDT07,5.82,Normal,0.07725473599999999,Frutas e Verduras,257.633,OUT013,1987,Grande,Local 3,Tipo 1,1537.9979999999998
FDT58,9.0,Low Fat,0.08630486,Snacks,168.0816,OUT018,2009,Médio,Local 3,Tipo 2,2181.1608
FDN25,7.895,Normal,0.061163967,Café da manhã,59.2588,OUT035,2004,Pequeno,Local 2,Tipo 1,801.6232
FDA38,5.44,Low Fat,0.025519534,Laticínios,238.7538,OUT049,1999,Médio,Local 1,Tipo 1,3605.3070000000002
FDM56,16.7,Low Fat,0.070133177,Frutas e Verduras,109.8912,OUT013,1987,Grande,Local 3,Tipo 1,873.5296
NCI43,19.85,Low Fat,0.025947095,Itens para casa,46.9376,OUT013,1987,Grande,Local 3,Tipo 1,575.2512
NCW18,15.1,Low Fat,0.059417055,Itens para casa,237.9248,OUT049,1999,Médio,Local 1,Tipo 1,2133.2232
FDQ44,20.5,Low Fat,0.036287517000000005,Frutas e Verduras,121.2756,OUT018,2009,Médio,Local 3,Tipo 2,2181.1608
DRB48,16.75,Normal,0.024848787999999997,Refrigerantes,39.9822,OUT035,2004,Pequeno,Local 2,Tipo 1,746.3618
FDQ34,10.85,Low Fat,0.162903525,Snacks,104.9622,OUT018,2009,Médio,Local 3,Tipo 2,1482.0708
FDK10,5.785,Normal,0.040325274,Snacks,180.46599999999998,OUT013,1987,Grande,Local 3,Tipo 1,719.064
FDP25,15.2,Low Fat,0.021203509,Enlatados,216.3824,OUT035,2004,Pequeno,Local 2,Tipo 1,6114.7072
FDC05,13.1,Normal,0.098765906,Congelados,196.3768,OUT035,2004,Pequeno,Local 2,Tipo 1,2167.8448
FDA39,6.32,Low Fat,0.012707362,Carnes,41.0822,OUT013,1987,Grande,Local 3,Tipo 1,942.7728
FDZ10,17.85,Low Fat,0.04442649,Snacks,124.902,OUT013,1987,Grande,Local 3,Tipo 1,1897.53
DRD24,13.85,Low Fat,0.030769458,Refrigerantes,141.7154,OUT013,1987,Grande,Local 3,Tipo 1,2978.1234
DRG48,5.78,Low Fat,0.014614357,Refrigerantes,147.3102,OUT018,2009,Médio,Local 3,Tipo 2,2332.9632
NCH43,8.42,Low Fat,0.070555571,Itens para casa,216.0192,OUT035,2004,Pequeno,Local 2,Tipo 1,2372.9112
FDO22,13.5,Normal,0.017844608999999997,Snacks,81.396,OUT013,1987,Grande,Local 3,Tipo 1,1198.44
FDR01,5.405,Normal,0.053611144000000006,Enlatados,197.7742,OUT035,2004,Pequeno,Local 2,Tipo 1,796.2968
FDC35,7.435,Low Fat,0.122837694,Alimentos com amido,208.7638,OUT046,1997,Pequeno,Local 1,Tipo 1,3105.9570000000003
NCF18,18.35,Low Fat,0.08934507400000001,Itens para casa,191.9504,OUT018,2009,Médio,Local 3,Tipo 2,5369.0112
FDM36,11.65,Normal,0.058822142,Padaria,173.5422,OUT049,1999,Médio,Local 1,Tipo 1,3448.844
FDJ53,10.5,Low Fat,0.07136869900000001,Congelados,121.3098,OUT049,1999,Médio,Local 1,Tipo 1,1446.1176
NCL17,7.39,Low Fat,0.068055818,Saúde e Higiene,140.7812,OUT018,2009,Médio,Local 3,Tipo 2,1567.2932
FDA32,14.0,Low Fat,0.030094192000000002,Frutas e Verduras,215.7192,OUT046,1997,Pequeno,Local 1,Tipo 1,1078.596
FDX01,10.1,Low Fat,0.024262772000000002,Enlatados,117.615,OUT018,2009,Médio,Local 3,Tipo 2,1514.695
DRO35,13.85,Low Fat,0.034624103999999996,Bebidas fortes,115.0492,OUT049,1999,Médio,Local 1,Tipo 1,4054.722
NCM53,18.75,Low Fat,0.052121825,Saúde e Higiene,104.82799999999999,OUT049,1999,Médio,Local 1,Tipo 1,2343.616
FDI16,14.0,Normal,0.135662712,Congelados,52.06399999999999,OUT013,1987,Grande,Local 3,Tipo 1,852.2239999999999
DRF36,16.1,Low Fat,0.023613955,Refrigerantes,192.8846,OUT049,1999,Médio,Local 1,Tipo 1,5350.3688
FDS03,7.825,Low Fat,0.07995298299999999,Carnes,62.7826,OUT018,2009,Médio,Local 3,Tipo 2,1162.4868
FDI09,20.75,Normal,0.129337594,Frutos do mar,238.188,OUT046,1997,Pequeno,Local 1,Tipo 1,5033.448
NCO02,11.15,Low Fat,0.0,Outros,65.0142,OUT049,1999,Médio,Local 1,Tipo 1,1120.5414
DRF13,12.1,Low Fat,0.029827665,Refrigerantes,144.3444,OUT049,1999,Médio,Local 1,Tipo 1,2612.5992
FDC20,10.65,Low Fat,0.023971463,Frutas e Verduras,54.0272,OUT046,1997,Pequeno,Local 1,Tipo 1,447.4176
FDW32,18.35,Normal,0.09468096,Frutas e Verduras,86.2882,OUT018,2009,Médio,Local 3,Tipo 2,1631.8758
FDE08,18.2,Low Fat,0.049396364000000005,Frutas e Verduras,146.4734,OUT049,1999,Médio,Local 1,Tipo 1,3563.3616
FDC29,8.39,Normal,0.024243294,Congelados,116.0176,OUT049,1999,Médio,Local 1,Tipo 1,1603.2464
FDV50,14.3,Low Fat,0.12246920900000001,Laticínios,121.973,OUT013,1987,Grande,Local 3,Tipo 1,2709.8059999999996
FDN09,14.15,Low Fat,0.035016754,Snacks,245.3828,OUT018,2009,Médio,Local 3,Tipo 2,1705.7796
FDS08,5.735,Low Fat,0.05696122,Frutas e Verduras,176.33700000000002,OUT046,1997,Pequeno,Local 1,Tipo 1,1764.37
FDT07,5.82,Normal,0.077319079,Frutas e Verduras,255.433,OUT046,1997,Pequeno,Local 1,Tipo 1,4357.661
NCX29,10.0,Low Fat,0.089135671,Saúde e Higiene,146.9102,OUT035,2004,Pequeno,Local 2,Tipo 1,3207.8244
FDG22,17.6,Normal,0.041373331,Snacks,38.119,OUT035,2004,Pequeno,Local 2,Tipo 1,732.38
FDL43,10.1,Low Fat,0.027041858999999998,Carnes,77.567,OUT013,1987,Grande,Local 3,Tipo 1,306.268
FDZ21,17.6,Normal,0.03922186,Snacks,97.241,OUT046,1997,Pequeno,Local 1,Tipo 1,193.082
FDJ50,8.645,Low Fat,0.021581922000000003,Enlatados,53.3982,OUT035,2004,Pequeno,Local 2,Tipo 1,1209.7586
FDV35,19.5,Low Fat,0.12820600099999999,Pães,155.9314,OUT046,1997,Pequeno,Local 1,Tipo 1,3878.285
FDS13,6.465,Low Fat,0.0,Enlatados,263.1884,OUT018,2009,Médio,Local 3,Tipo 2,2914.8724
