state,number,Month
Rio,3.0,2017-6
Rio,5.0,1998-7
Rio,7.0,1999-7
Rio,5.0,2000-7
Rio,25.0,2001-7
Rio,7.0,2002-7
Rio,7.0,2003-7
Rio,5.0,2004-7
Rio,2.0,2005-7
Rio,0.0,2006-7
Rio,7.0,2007-7
Rio,0.0,2008-7
Rio,0.0,2009-7
Rio,7.0,2010-7
Rio,0.0,2011-7
Rio,3.0,2012-7
Rio,0.0,2013-7
Rio,2.0,2014-7
Rio,3.0,2015-7
Rio,13.0,2016-7
Rio,4.0,2017-7
Rio,4.0,1998-8
Rio,40.0,1999-8
Rio,29.0,2000-8
Rio,55.0,2001-8
Rio,48.0,2002-8
Rio,97.0,2003-8
Rio,15.0,2004-8
Rio,9.0,2005-8
Rio,13.0,2006-8
Rio,26.0,2007-8
Rio,2.0,2008-8
Rio,1.0,2009-8
Rio,24.0,2010-8
Rio,10.0,2011-8
Rio,23.0,2012-8
Rio,2.0,2013-8
Rio,21.0,2014-8
Rio,16.0,2015-8
Rio,24.0,2016-8
Rio,21.0,2017-8
Rio,51.0,1998-9
Rio,35.0,1999-9
Rio,17.0,2000-9
Rio,45.0,2001-9
Rio,52.0,2002-9
Rio,112.0,2003-9
Rio,47.0,2004-9
Rio,37.0,2005-9
Rio,50.0,2006-9
Rio,50.0,2007-9
Rio,17.0,2008-9
Rio,29.0,2009-9
Rio,50.0,2010-9
Rio,22.0,2011-9
Rio,41.0,2012-9
Rio,7.0,2013-9
Rio,30.0,2014-9
Rio,36.0,2015-9
Rio,44.0,2016-9
Rio,48.0,2017-9
Rio,55.0,1998-10
Rio,40.0,1999-10
Rio,28.0,2000-10
Rio,34.0,2001-10
Rio,140.0,2002-10
Rio,276.0,2003-10
Rio,89.0,2004-10
Rio,168.0,2005-10
Rio,85.0,2006-10
Rio,88.0,2007-10
Rio,53.0,2008-10
Rio,84.0,2009-10
Rio,111.0,2010-10
Rio,76.0,2011-10
Rio,74.0,2012-10
Rio,71.0,2013-10
Rio,75.0,2014-10
Rio,129.0,2015-10
Rio,129.0,2016-10
Rio,85.0,2017-10
Rio,41.0,1998-11
Rio,62.0,1999-11
Rio,9.0,2000-11
Rio,41.0,2001-11
Rio,178.0,2002-11
Rio,366.0,2003-11
Rio,164.0,2004-11
Rio,249.0,2005-11
Rio,148.0,2006-11
Rio,130.0,2007-11
Rio,82.0,2008-11
Rio,172.0,2009-11
Rio,212.0,2010-11
Rio,144.0,2011-11
Rio,69.0,2012-11
Rio,77.0,2013-11
Rio,124.0,2014-11
Rio,105.0,2015-11
Rio,93.0,2016-11
Rio,89.0,2017-11
Rio,19.0,1998-12
Rio,29.0,1999-12
Rio,11.0,2000-12
Rio,20.0,2001-12
Rio,222.0,2002-12
Rio,278.0,2003-12
Rio,284.0,2004-12
Rio,149.0,2005-12
Rio,101.0,2006-12
Rio,80.0,2007-12
Rio,126.0,2008-12
Rio,221.0,2009-12
Rio,54.0,2010-12
Rio,125.0,2011-12
Rio,75.0,2012-12
Rio,46.0,2013-12
Rio,47.0,2014-12
Rio,74.0,2015-12
Rio,75.0,2016-12
Rio,0.0,1998-1
Rio,63.0,1999-1
Rio,126.0,2000-1
Rio,12.0,2001-1
Rio,265.0,2002-1
Rio,58.0,2003-1
Rio,70.0,2004-1
Rio,152.0,2005-1
Rio,46.0,2006-1
Rio,37.0,2007-1
Rio,42.0,2008-1
Rio,65.0,2009-1
Rio,22.0,2010-1
Rio,33.0,2011-1
Rio,61.0,2012-1
Rio,22.0,2013-1
Rio,53.0,2014-1
Rio,51.0,2015-1
Rio,68.0,2016-1
Rio,28.0,2017-1
Rio,0.0,1998-2
Rio,35.0,1999-2
Rio,43.0,2000-2
Rio,32.0,2001-2
Rio,38.0,2002-2
Rio,13.0,2003-2
Rio,52.0,2004-2
Rio,36.0,2005-2
Rio,34.0,2006-2
Rio,24.0,2007-2
Rio,30.0,2008-2
Rio,15.0,2009-2
Rio,23.0,2010-2
Rio,26.0,2011-2
Rio,39.0,2012-2
Rio,43.0,2013-2
Rio,37.0,2014-2
Rio,41.0,2015-2
Rio,55.0,2016-2
Rio,31.0,2017-2
Rio,0.0,1998-3
Rio,38.0,1999-3
Rio,51.0,2000-3
Rio,11.0,2001-3
Rio,26.0,2002-3
Rio,27.0,2003-3
Rio,149.0,2004-3
Rio,153.0,2005-3
Rio,76.0,2006-3
Rio,8.0,2007-3
Rio,38.0,2008-3
Rio,41.0,2009-3
Rio,21.0,2010-3
Rio,31.0,2011-3
Rio,50.0,2012-3
Rio,44.0,2013-3
Rio,58.0,2014-3
Rio,108.0,2015-3
Rio,30.0,2016-3
Rio,34.0,2017-3
Rio,0.0,1998-4
Rio,12.0,1999-4
Rio,1.0,2000-4
Rio,3.0,2001-4
Rio,6.0,2002-4
Rio,30.0,2003-4
Rio,98.0,2004-4
Rio,14.0,2005-4
Rio,59.0,2006-4
Rio,4.0,2007-4
Rio,110.0,2008-4
Rio,145.0,2009-4
Rio,72.0,2010-4
Rio,41.0,2011-4
Rio,41.0,2012-4
Rio,47.0,2013-4
Rio,60.0,2014-4
Rio,175.0,2015-4
Rio,32.0,2016-4
Rio,51.0,2017-4
Rio,0.0,1998-5
Rio,13.0,1999-5
Rio,4.0,2000-5
Rio,4.0,2001-5
Rio,7.0,2002-5
Rio,18.0,2003-5
Rio,4.0,2004-5
Rio,24.0,2005-5
Rio,24.0,2006-5
Rio,3.0,2007-5
Rio,20.0,2008-5
Rio,177.0,2009-5
Rio,9.0,2010-5
Rio,20.0,2011-5
Rio,112.0,2012-5
Rio,14.0,2013-5
Rio,63.0,2014-5
Rio,169.0,2015-5
Rio,37.0,2016-5
Rio,43.0,2017-5
Rio,0.0,1998-6
Rio,9.0,1999-6
Rio,0.0,2000-6
Rio,1.0,2001-6
Rio,4.0,2002-6
Rio,14.0,2003-6
Rio,52.0,2004-6
Rio,50.0,2005-6
Rio,7.0,2006-6
Rio,10.0,2007-6
Rio,16.0,2008-6
Rio,30.0,2009-6
Rio,4.0,2010-6
Rio,12.0,2011-6
Rio,86.0,2012-6
Rio,10.0,2013-6
Rio,62.0,2014-6
Rio,68.0,2015-6
Rio,261.0,2016-6
Rio,103.0,2017-6
Rio,0.0,1998-7
Rio,10.0,1999-7
Rio,6.0,2000-7
Rio,6.0,2001-7
Rio,93.0,2002-7
Rio,55.0,2003-7
Rio,156.0,2004-7
Rio,47.0,2005-7
Rio,45.0,2006-7
Rio,7.0,2007-7
Rio,25.0,2008-7
Rio,47.0,2009-7
Rio,34.0,2010-7
Rio,45.0,2011-7
Rio,134.0,2012-7
Rio,42.0,2013-7
Rio,209.0,2014-7
Rio,60.0,2015-7
Rio,865.0,2016-7
Rio,885.0,2017-7
Rio,9.0,1998-8
Rio,24.0,1999-8
Rio,18.0,2000-8
Rio,36.0,2001-8
Rio,824.0,2002-8
Rio,1.419,2003-8
Rio,403.0,2004-8
Rio,120.0,2005-8
Rio,642.0,2006-8
Rio,258.0,2007-8
Rio,56.0,2008-8
Rio,1.057,2009-8
Rio,267.0,2010-8
Rio,116.0,2011-8
Rio,410.0,2012-8
Rio,156.0,2013-8
Rio,1.168,2014-8
Rio,414.0,2015-8
Rio,1.111,2016-8
Rio,819.0,2017-8
Rio,60.0,1998-9
Rio,19.0,1999-9
Rio,27.0,2000-9
Rio,2.0,2001-9
Rio,226.0,2002-9
Rio,828.0,2003-9
Rio,431.0,2004-9
Rio,189.0,2005-9
Rio,444.0,2006-9
Rio,573.0,2007-9
Rio,97.0,2008-9
Rio,39.0,2009-9
Rio,250.0,2010-9
Rio,449.0,2011-9
Rio,113.0,2012-9
Rio,290.0,2013-9
Rio,224.0,2014-9
Rio,222.0,2015-9
Rio,628.0,2016-9
Rio,343.0,2017-9
Rio,169.0,1998-10
Rio,56.0,1999-10
Rio,10.0,2000-10
Rio,13.0,2001-10
Rio,10.0,2002-10
Rio,360.0,2003-10
Rio,680.0,2004-10
Rio,83.0,2005-10
Rio,160.0,2006-10
Rio,21.0,2007-10
Rio,135.0,2008-10
Rio,148.0,2009-10
Rio,95.0,2010-10
Rio,74.0,2011-10
Rio,91.0,2012-10
Rio,104.0,2013-10
Rio,110.0,2014-10
Rio,70.0,2015-10
Rio,93.0,2016-10
Rio,101.0,2017-10
Rio,28.0,1998-11
Rio,103.0,1999-11
Rio,18.0,2000-11
Rio,49.0,2001-11
Rio,117.0,2002-11
Rio,121.0,2003-11
Rio,161.0,2004-11
Rio,227.0,2005-11
Rio,27.0,2006-11
Rio,13.0,2007-11
Rio,14.0,2008-11
Rio,4.0,2009-11
Rio,90.0,2010-11
Rio,117.0,2011-11
Rio,74.0,2012-11
Rio,110.0,2013-11
Rio,68.0,2014-11
Rio,30.0,2015-11
Rio,105.0,2016-11
Rio,137.0,2017-11
Rio,605.0,1998-12
Rio,1.11,1999-12
Rio,80.0,2000-12
Rio,80.0,2001-12
Rio,45.0,2002-12
Rio,98.0,2003-12
Rio,99.0,2004-12
Rio,35.0,2005-12
Rio,15.0,2006-12
Rio,25.0,2007-12
Rio,32.0,2008-12
Rio,15.0,2009-12
Rio,103.0,2010-12
Rio,69.0,2011-12
Rio,38.0,2012-12
Rio,62.0,2013-12
Rio,31.0,2014-12
Rio,42.0,2015-12
Rio,79.0,2016-12
Rondonia,0.0,1998-1
Rondonia,1.0,1999-1
Rondonia,0.0,2000-1
Rondonia,0.0,2001-1
Rondonia,6.0,2002-1
Rondonia,62.0,2003-1
Rondonia,30.0,2004-1
Rondonia,99.0,2005-1
Rondonia,16.0,2006-1
Rondonia,33.0,2007-1
Rondonia,4.0,2008-1
Rondonia,17.0,2009-1
Rondonia,18.0,2010-1
Rondonia,1.0,2011-1
Rondonia,2.0,2012-1
Rondonia,7.0,2013-1
Rondonia,12.0,2014-1
Rondonia,30.0,2015-1
Rondonia,93.0,2016-1
Rondonia,44.0,2017-1
Rondonia,0.0,1998-2
Rondonia,1.0,1999-2
Rondonia,6.0,2000-2
Rondonia,2.0,2001-2
Rondonia,8.0,2002-2
Rondonia,10.0,2003-2
Rondonia,12.0,2004-2
Rondonia,42.0,2005-2
Rondonia,17.0,2006-2
Rondonia,8.0,2007-2
Rondonia,7.0,2008-2
Rondonia,1.0,2009-2
Rondonia,9.0,2010-2
Rondonia,2.0,2011-2
Rondonia,9.0,2012-2
Rondonia,8.0,2013-2
Rondonia,5.0,2014-2
Rondonia,22.0,2015-2
Rondonia,88.0,2016-2
Rondonia,10.0,2017-2
Rondonia,0.0,1998-3
Rondonia,8.0,1999-3
Rondonia,9.0,2000-3
Rondonia,0.0,2001-3
Rondonia,1.0,2002-3
Rondonia,13.0,2003-3
Rondonia,20.0,2004-3
Rondonia,17.0,2005-3
Rondonia,15.0,2006-3
Rondonia,20.0,2007-3
Rondonia,2.0,2008-3
Rondonia,12.0,2009-3
Rondonia,11.0,2010-3
Rondonia,6.0,2011-3
Rondonia,6.0,2012-3
Rondonia,23.0,2013-3
Rondonia,13.0,2014-3
Rondonia,15.0,2015-3
Rondonia,25.0,2016-3
Rondonia,21.0,2017-3
Rondonia,0.0,1998-4
Rondonia,3.0,1999-4
Rondonia,0.0,2000-4
Rondonia,0.0,2001-4
Rondonia,3.0,2002-4
Rondonia,10.0,2003-4
Rondonia,14.0,2004-4
Rondonia,7.0,2005-4
Rondonia,0.0,2006-4
Rondonia,0.0,2007-4
Rondonia,8.0,2008-4
Rondonia,3.0,2009-4
Rondonia,19.0,2010-4
Rondonia,8.0,2011-4
Rondonia,12.0,2012-4
Rondonia,9.0,2013-4
Rondonia,15.0,2014-4
Rondonia,15.0,2015-4
Rondonia,59.0,2016-4
Rondonia,19.0,2017-4
Rondonia,0.0,1998-5
Rondonia,3.0,1999-5
Rondonia,13.0,2000-5
Rondonia,5.0,2001-5
Rondonia,10.0,2002-5
Rondonia,21.0,2003-5
Rondonia,9.0,2004-5
Rondonia,38.0,2005-5
Rondonia,7.0,2006-5
Rondonia,4.0,2007-5
Rondonia,1.0,2008-5
Rondonia,6.0,2009-5
Rondonia,41.0,2010-5
Rondonia,54.0,2011-5
Rondonia,22.0,2012-5
Rondonia,9.0,2013-5
Rondonia,28.0,2014-5
Rondonia,13.0,2015-5
Rondonia,44.0,2016-5
Rondonia,31.0,2017-5
Rondonia,26.0,1998-6
Rondonia,10.0,1999-6
Rondonia,54.0,2000-6
Rondonia,31.0,2001-6
Rondonia,141.0,2002-6
Rondonia,74.0,2003-6
Rondonia,151.0,2004-6
Rondonia,153.0,2005-6
Rondonia,40.0,2006-6
Rondonia,71.0,2007-6
Rondonia,11.0,2008-6
Rondonia,13.0,2009-6
Rondonia,44.0,2010-6
Rondonia,130.0,2011-6
Rondonia,32.0,2012-6
Rondonia,22.0,2013-6
Rondonia,92.0,2014-6
Rondonia,119.0,2015-6
Rondonia,170.0,2016-6
Rondonia,192.0,2017-6
Rondonia,365.0,1998-7
Rondonia,135.0,1999-7
Rondonia,117.0,2000-7
Rondonia,74.0,2001-7
Rondonia,539.0,2002-7
Rondonia,516.0,2003-7
Rondonia,1.2329999999999999,2004-7
Rondonia,798.0,2005-7
Rondonia,314.0,2006-7
Rondonia,187.0,2007-7
Rondonia,138.0,2008-7
Rondonia,110.0,2009-7
Rondonia,747.0,2010-7
Rondonia,293.0,2011-7
Rondonia,205.0,2012-7
Rondonia,117.0,2013-7
Rondonia,192.0,2014-7
Rondonia,423.0,2015-7
Rondonia,969.0,2016-7
Rondonia,1.28,2017-7
Rondonia,2.254,1998-8
Rondonia,1.976,1999-8
Rondonia,2.197,2000-8
Rondonia,2.1319999999999997,2001-8
Rondonia,3.465,2002-8
Rondonia,7.06,2003-8
Rondonia,6.893,2004-8
Rondonia,6.672000000000001,2005-8
Rondonia,3.1239999999999997,2006-8
Rondonia,4.7860000000000005,2007-8
Rondonia,1.251,2008-8
Rondonia,484.0,2009-8
Rondonia,4.388,2010-8
Rondonia,1.161,2011-8
Rondonia,2.209,2012-8
Rondonia,885.0,2013-8
Rondonia,3.0380000000000003,2014-8
Rondonia,3.762,2015-8
Rondonia,3.675,2016-8
Rondonia,4.287,2017-8
Rondonia,3.753,1998-9
Rondonia,3.062,1999-9
Rondonia,2.438,2000-9
Rondonia,1.9269999999999998,2001-9
Rondonia,7.067,2002-9
Rondonia,6.89,2003-9
Rondonia,13.05,2004-9
Rondonia,13.972000000000001,2005-9
Rondonia,9.92,2006-9
Rondonia,6.832000000000001,2007-9
Rondonia,3.7260000000000004,2008-9
Rondonia,1.869,2009-9
Rondonia,4.893,2010-9
Rondonia,1.7819999999999998,2011-9
Rondonia,2.471,2012-9
Rondonia,1.776,2013-9
Rondonia,2.8,2014-9
Rondonia,6.129,2015-9
Rondonia,4.208,2016-9
Rondonia,5.638,2017-9
Rondonia,483.0,1998-10
Rondonia,1.8840000000000001,1999-10
Rondonia,644.0,2000-10
Rondonia,796.0,2001-10
Rondonia,3.554,2002-10
Rondonia,4.962,2003-10
Rondonia,3.094,2004-10
Rondonia,2.559,2005-10
Rondonia,1.148,2006-10
Rondonia,2.023,2007-10
Rondonia,1.482,2008-10
Rondonia,1.444,2009-10
Rondonia,1.307,2010-10
Rondonia,822.0,2011-10
Rondonia,1.229,2012-10
Rondonia,555.0,2013-10
Rondonia,1.063,2014-10
Rondonia,2.5980000000000003,2015-10
Rondonia,1.844,2016-10
Rondonia,2.19,2017-10
Rondonia,3.0,1998-11
Rondonia,41.0,1999-11
Rondonia,13.0,2000-11
Rondonia,91.0,2001-11
Rondonia,639.0,2002-11
Rondonia,526.0,2003-11
Rondonia,452.0,2004-11
Rondonia,465.0,2005-11
Rondonia,253.0,2006-11
Rondonia,53.0,2007-11
Rondonia,78.0,2008-11
Rondonia,128.0,2009-11
Rondonia,238.0,2010-11
Rondonia,245.0,2011-11
Rondonia,174.0,2012-11
Rondonia,108.0,2013-11
Rondonia,202.0,2014-11
Rondonia,1.002,2015-11
Rondonia,401.0,2016-11
Rondonia,372.0,2017-11
Rondonia,33.0,1998-12
Rondonia,0.0,1999-12
Rondonia,7.0,2000-12
Rondonia,1.0,2001-12
Rondonia,91.0,2002-12
Rondonia,214.0,2003-12
Rondonia,208.0,2004-12
Rondonia,36.0,2005-12
Rondonia,4.0,2006-12
Rondonia,6.0,2007-12
Rondonia,2.0,2008-12
Rondonia,9.0,2009-12
Rondonia,158.0,2010-12
Rondonia,37.0,2011-12
Rondonia,50.0,2012-12
Rondonia,143.0,2013-12
Rondonia,144.0,2014-12
Rondonia,282.0,2015-12
Rondonia,148.0,2016-12
Roraima,0.0,1998-1
Roraima,15.0,1999-1
Roraima,18.0,2000-1
Roraima,101.0,2001-1
Roraima,302.0,2002-1
Roraima,547.0,2003-1
Roraima,355.0,2004-1
Roraima,106.0,2005-1
Roraima,70.0,2006-1
Roraima,194.0,2007-1
Roraima,245.0,2008-1
Roraima,45.0,2009-1
Roraima,351.0,2010-1
Roraima,225.0,2011-1
Roraima,217.0,2012-1
Roraima,397.0,2013-1
Roraima,355.0,2014-1
Roraima,330.0,2015-1
Roraima,1.754,2016-1
Roraima,108.0,2017-1
Roraima,0.0,1998-2
Roraima,20.0,1999-2
Roraima,57.0,2000-2
Roraima,646.0,2001-2
Roraima,476.0,2002-2
Roraima,767.0,2003-2
Roraima,259.0,2004-2
Roraima,105.0,2005-2
Roraima,283.0,2006-2
Roraima,796.0,2007-2
Roraima,138.0,2008-2
Roraima,153.0,2009-2
Roraima,470.0,2010-2
Roraima,112.0,2011-2
Roraima,130.0,2012-2
Roraima,62.0,2013-2
Roraima,226.0,2014-2
Roraima,418.0,2015-2
Roraima,171.0,2016-2
Roraima,129.0,2017-2
Roraima,0.0,1998-3
Roraima,98.0,1999-3
Roraima,125.0,2000-3
Roraima,1.1079999999999999,2001-3
Roraima,820.0,2002-3
Roraima,1.131,2003-3
Roraima,276.0,2004-3
Roraima,244.0,2005-3
Roraima,385.0,2006-3
Roraima,665.0,2007-3
Roraima,422.0,2008-3
Roraima,176.0,2009-3
Roraima,417.0,2010-3
Roraima,91.0,2011-3
Roraima,99.0,2012-3
Roraima,179.0,2013-3
Roraima,494.0,2014-3
Roraima,163.0,2015-3
Roraima,1.081,2016-3
Roraima,216.0,2017-3
Roraima,0.0,1998-4
Roraima,16.0,1999-4
Roraima,0.0,2000-4
Roraima,380.0,2001-4
Roraima,41.0,2002-4
Roraima,268.0,2003-4
Roraima,182.0,2004-4
Roraima,22.0,2005-4
Roraima,201.0,2006-4
Roraima,58.0,2007-4
Roraima,175.0,2008-4
Roraima,115.0,2009-4
Roraima,15.0,2010-4
Roraima,108.0,2011-4
Roraima,25.0,2012-4
Roraima,87.0,2013-4
Roraima,162.0,2014-4
Roraima,278.0,2015-4
Roraima,126.0,2016-4
Roraima,51.0,2017-4
Roraima,0.0,1998-5
Roraima,0.0,1999-5
Roraima,7.0,2000-5
Roraima,9.0,2001-5
Roraima,0.0,2002-5
Roraima,0.0,2003-5
Roraima,2.0,2004-5
Roraima,1.0,2005-5
Roraima,0.0,2006-5
Roraima,0.0,2007-5
Roraima,8.0,2008-5
Roraima,219.0,2009-5
Roraima,3.0,2010-5
Roraima,4.0,2011-5
Roraima,18.0,2012-5
Roraima,4.0,2013-5
Roraima,58.0,2014-5
Roraima,12.0,2015-5
Roraima,22.0,2016-5
Roraima,29.0,2017-5
Roraima,0.0,1998-6
Roraima,3.0,1999-6
Roraima,0.0,2000-6
Roraima,1.0,2001-6
Roraima,0.0,2002-6
Roraima,0.0,2003-6
Roraima,6.0,2004-6
Roraima,5.0,2005-6
Roraima,0.0,2006-6
Roraima,1.0,2007-6
Roraima,0.0,2008-6
Roraima,16.0,2009-6
Roraima,0.0,2010-6
Roraima,6.0,2011-6
Roraima,22.0,2012-6
Roraima,6.0,2013-6
Roraima,4.0,2014-6
Roraima,3.0,2015-6
Roraima,7.0,2016-6
Roraima,4.0,2017-6
Roraima,1.0,1998-7
Roraima,4.0,1999-7
Roraima,0.0,2000-7
Roraima,1.0,2001-7
Roraima,7.0,2002-7
Roraima,0.0,2003-7
Roraima,2.0,2004-7
Roraima,2.0,2005-7
Roraima,0.0,2006-7
Roraima,3.0,2007-7
Roraima,0.0,2008-7
Roraima,18.0,2009-7
Roraima,1.0,2010-7
Roraima,9.0,2011-7
Roraima,2.0,2012-7
Roraima,4.0,2013-7
Roraima,9.0,2014-7
Roraima,5.0,2015-7
Roraima,0.0,2016-7
Roraima,3.0,2017-7
Roraima,0.0,1998-8
Roraima,1.0,1999-8
Roraima,9.0,2000-8
Roraima,4.0,2001-8
Roraima,7.0,2002-8
Roraima,2.0,2003-8
Roraima,18.0,2004-8
Roraima,9.0,2005-8
Roraima,4.0,2006-8
Roraima,2.0,2007-8
Roraima,4.0,2008-8
Roraima,29.0,2009-8
Roraima,3.0,2010-8
Roraima,39.0,2011-8
Roraima,4.0,2012-8
Roraima,3.0,2013-8
Roraima,12.0,2014-8
Roraima,11.0,2015-8
Roraima,11.0,2016-8
Roraima,35.0,2017-8
Roraima,2.0,1998-9
Roraima,3.0,1999-9
Roraima,12.0,2000-9
Roraima,1.0,2001-9
Roraima,48.0,2002-9
Roraima,6.0,2003-9
Roraima,9.0,2004-9
Roraima,72.0,2005-9
Roraima,40.0,2006-9
Roraima,9.0,2007-9
Roraima,17.0,2008-9
Roraima,117.0,2009-9
Roraima,18.0,2010-9
Roraima,53.0,2011-9
Roraima,67.0,2012-9
Roraima,18.0,2013-9
Roraima,67.0,2014-9
Roraima,77.0,2015-9
Roraima,19.0,2016-9
Roraima,43.0,2017-9
Roraima,1.0,1998-10
Roraima,10.0,1999-10
Roraima,25.0,2000-10
Roraima,13.0,2001-10
Roraima,191.0,2002-10
Roraima,14.0,2003-10
Roraima,53.0,2004-10
Roraima,88.0,2005-10
Roraima,135.0,2006-10
Roraima,15.0,2007-10
Roraima,78.0,2008-10
Roraima,197.0,2009-10
Roraima,64.0,2010-10
Roraima,65.0,2011-10
Roraima,152.0,2012-10
Roraima,63.0,2013-10
Roraima,61.0,2014-10
Roraima,181.0,2015-10
Roraima,101.0,2016-10
Roraima,156.0,2017-10
Roraima,1.0,1998-11
Roraima,15.0,1999-11
Roraima,32.0,2000-11
Roraima,76.0,2001-11
Roraima,133.0,2002-11
Roraima,27.0,2003-11
Roraima,135.0,2004-11
Roraima,135.0,2005-11
Roraima,26.0,2006-11
Roraima,112.0,2007-11
Roraima,39.0,2008-11
Roraima,312.0,2009-11
Roraima,27.0,2010-11
Roraima,121.0,2011-11
Roraima,187.0,2012-11
Roraima,106.0,2013-11
Roraima,143.0,2014-11
Roraima,280.0,2015-11
Roraima,71.0,2016-11
Roraima,327.0,2017-11
Roraima,16.0,1998-12
Roraima,35.0,1999-12
Roraima,77.0,2000-12
Roraima,76.0,2001-12
Roraima,199.0,2002-12
Roraima,157.0,2003-12
Roraima,160.0,2004-12
Roraima,71.0,2005-12
Roraima,101.0,2006-12
Roraima,8.0,2007-12
Roraima,5.0,2008-12
Roraima,290.0,2009-12
Roraima,73.0,2010-12
Roraima,249.0,2011-12
Roraima,78.0,2012-12
Roraima,65.0,2013-12
Roraima,277.0,2014-12
Roraima,304.0,2015-12
Roraima,136.0,2016-12
Santa Catarina,0.0,1998-1
Santa Catarina,11.0,1999-1
Santa Catarina,14.0,2000-1
Santa Catarina,11.0,2001-1
Santa Catarina,22.0,2002-1
Santa Catarina,45.0,2003-1
Santa Catarina,37.0,2004-1
Santa Catarina,46.0,2005-1
Santa Catarina,41.0,2006-1
Santa Catarina,9.0,2007-1
Santa Catarina,25.0,2008-1
Santa Catarina,21.0,2009-1
Santa Catarina,2.0,2010-1
Santa Catarina,9.0,2011-1
Santa Catarina,14.0,2012-1
Santa Catarina,18.0,2013-1
Santa Catarina,58.0,2014-1
Santa Catarina,28.0,2015-1
Santa Catarina,53.0,2016-1
Santa Catarina,46.0,2017-1
Santa Catarina,0.0,1998-2
Santa Catarina,2.0,1999-2
Santa Catarina,8.0,2000-2
Santa Catarina,0.0,2001-2
Santa Catarina,5.0,2002-2
Santa Catarina,43.0,2003-2
Santa Catarina,29.0,2004-2
Santa Catarina,46.0,2005-2
Santa Catarina,18.0,2006-2
Santa Catarina,14.0,2007-2
Santa Catarina,29.0,2008-2
Santa Catarina,7.0,2009-2
Santa Catarina,15.0,2010-2
Santa Catarina,1.0,2011-2
Santa Catarina,13.0,2012-2
Santa Catarina,12.0,2013-2
Santa Catarina,27.0,2014-2
Santa Catarina,23.0,2015-2
Santa Catarina,10.0,2016-2
Santa Catarina,31.0,2017-2
Santa Catarina,0.0,1998-3
Santa Catarina,7.0,1999-3
Santa Catarina,46.0,2000-3
Santa Catarina,1.0,2001-3
Santa Catarina,12.0,2002-3
Santa Catarina,58.0,2003-3
Santa Catarina,73.0,2004-3
Santa Catarina,92.0,2005-3
Santa Catarina,48.0,2006-3
Santa Catarina,23.0,2007-3
Santa Catarina,14.0,2008-3
Santa Catarina,33.0,2009-3
Santa Catarina,9.0,2010-3
Santa Catarina,8.0,2011-3
Santa Catarina,65.0,2012-3
Santa Catarina,14.0,2013-3
Santa Catarina,15.0,2014-3
Santa Catarina,37.0,2015-3
Santa Catarina,21.0,2016-3
Santa Catarina,12.0,2017-3
Santa Catarina,0.0,1998-4
Santa Catarina,0.0,1999-4
Santa Catarina,7.0,2000-4
Santa Catarina,1.0,2001-4
Santa Catarina,7.0,2002-4
Santa Catarina,120.0,2003-4
Santa Catarina,59.0,2004-4
Santa Catarina,25.0,2005-4
Santa Catarina,30.0,2006-4
Santa Catarina,2.0,2007-4
Santa Catarina,31.0,2008-4
Santa Catarina,57.0,2009-4
Santa Catarina,19.0,2010-4
Santa Catarina,5.0,2011-4
Santa Catarina,40.0,2012-4
Santa Catarina,46.0,2013-4
Santa Catarina,34.0,2014-4
Santa Catarina,32.0,2015-4
Santa Catarina,36.0,2016-4
Santa Catarina,26.0,2017-4
Santa Catarina,0.0,1998-5
Santa Catarina,1.0,1999-5
Santa Catarina,0.0,2000-5
Santa Catarina,2.0,2001-5
Santa Catarina,3.0,2002-5
Santa Catarina,84.0,2003-5
Santa Catarina,2.0,2004-5
Santa Catarina,21.0,2005-5
Santa Catarina,33.0,2006-5
Santa Catarina,2.0,2007-5
Santa Catarina,15.0,2008-5
Santa Catarina,33.0,2009-5
Santa Catarina,1.0,2010-5
Santa Catarina,16.0,2011-5
Santa Catarina,60.0,2012-5
Santa Catarina,52.0,2013-5
Santa Catarina,42.0,2014-5
Santa Catarina,70.0,2015-5
Santa Catarina,26.0,2016-5
Santa Catarina,36.0,2017-5
Santa Catarina,2.0,1998-6
Santa Catarina,0.0,1999-6
Santa Catarina,2.0,2000-6
Santa Catarina,1.0,2001-6
Santa Catarina,0.0,2002-6
Santa Catarina,68.0,2003-6
Santa Catarina,127.0,2004-6
Santa Catarina,58.0,2005-6
Santa Catarina,32.0,2006-6
Santa Catarina,11.0,2007-6
Santa Catarina,2.0,2008-6
Santa Catarina,14.0,2009-6
Santa Catarina,1.0,2010-6
Santa Catarina,26.0,2011-6
Santa Catarina,42.0,2012-6
Santa Catarina,31.0,2013-6
Santa Catarina,3.0,2014-6
Santa Catarina,104.0,2015-6
Santa Catarina,79.0,2016-6
Santa Catarina,70.0,2017-6
Santa Catarina,0.0,1998-7
Santa Catarina,2.0,1999-7
Santa Catarina,21.0,2000-7
Santa Catarina,5.0,2001-7
Santa Catarina,82.0,2002-7
Santa Catarina,43.0,2003-7
Santa Catarina,94.0,2004-7
Santa Catarina,90.0,2005-7
Santa Catarina,74.0,2006-7
Santa Catarina,12.0,2007-7
Santa Catarina,46.0,2008-7
Santa Catarina,26.0,2009-7
Santa Catarina,31.0,2010-7
Santa Catarina,31.0,2011-7
Santa Catarina,42.0,2012-7
Santa Catarina,69.0,2013-7
