year,region,npg,birth_rate,death_rate,gdw,urbanization
2014,Kemerovo Oblast,-1.4,13.2,14.6,72.03,85.6
2014,Kirov Oblast,-2.3,12.8,15.1,75.54,75.1
2014,Kostroma Oblast,-3.2,12.6,15.8,75.18,70.8
2014,Krasnodar Krai,0.6,13.5,12.9,72.17,53.9
2014,Krasnoyarsk Krai,1.7,14.4,12.7,64.92,76.4
2014,Republic of Crimea,-2.4,12.9,,,
2014,Kurgan Oblast,-2.3,13.6,15.9,80.89,61.1
2014,Kursk Oblast,-4.9,11.7,16.6,74.24,66.5
2014,Leningrad Oblast,-5.4,9.1,14.5,69.23,64.9
2014,Lipetsk Oblast,-3.9,11.5,15.4,73.09,64.1
2014,Magadan Oblast,0.3,12.2,11.9,58.62,95.3
2014,Mari El Republic,1.0,14.7,13.7,68.53,64.8
2014,Republic of Mordovia,-4.3,10.0,14.3,67.19,60.7
2014,Moscow,1.6,11.3,9.7,63.49,98.9
2014,Moscow Oblast,-1.3,12.5,13.8,65.27,81.6
2014,Murmansk Oblast,0.3,11.7,11.4,59.94,92.7
2014,Nenets Autonomous Okrug,7.9,16.8,8.9,65.33,70.8
2014,Nizhny Novgorod Oblast,-4.0,11.9,15.9,71.33,79.2
2014,Novgorod Oblast,-5.4,12.0,17.4,77.87,70.5
2014,Novosibirsk Oblast,0.7,14.0,13.3,66.89,78.2
2014,Omsk Oblast,1.9,15.1,13.2,67.57,71.9
2014,Orenburg Oblast,0.4,14.6,14.2,71.11,59.8
2014,Oryol Oblast,-5.4,11.0,16.4,74.26,65.9
2014,Penza Oblast,-4.0,10.8,14.8,73.41,68.0
2014,Perm Krai,0.7,14.7,14.0,71.7,75.3
2014,Primorsky Krai,-0.6,12.8,13.4,64.84,76.7
2014,Pskov Oblast,-7.5,10.9,18.4,76.17,70.2
2014,Altai Republic,9.6,20.7,11.1,76.88,29.0
2014,Komi Republic,2.0,14.2,12.2,63.22,77.5
2014,Tuva Republic,14.4,25.3,10.9,76.01,54.0
2014,Rostov Oblast,-2.0,12.1,14.1,70.01,67.8
2014,Ryazan Oblast,-5.1,11.0,16.1,75.35,71.1
2014,Samara Oblast,-1.7,12.6,14.3,69.32,80.3
2014,Saint Petersburg,1.3,13.0,11.7,63.69,100.0
2014,Saratov Oblast,-2.5,11.6,14.1,71.05,75.0
2014,Sakhalin Oblast,0.6,13.6,13.0,64.7,81.2
2014,Sverdlovsk Oblast,0.5,14.5,14.0,71.54,84.2
2014,Sevastopol,-1.7,12.6,,,
2014,Republic of North Ossetia-Alania,4.6,15.3,10.7,72.42,64.0
2014,Smolensk Oblast,-5.3,10.8,16.1,69.23,72.1
2014,Stavropol Krai,1.3,13.0,11.7,68.07,57.9
2014,Tambov Oblast,-6.5,9.8,16.3,73.39,59.4
2014,Republic of Tatarstan,2.5,14.7,12.2,68.11,76.1
2014,Tver Oblast,-6.5,11.3,17.8,75.86,74.9
2014,Tomsk Oblast,2.0,13.7,11.7,63.17,71.6
2014,Tula Oblast,-7.1,10.0,17.1,75.13,76.6
2014,Tyumen Oblast,5.4,17.0,11.6,65.67,64.3
2014,Udmurt Republic,1.7,14.5,12.8,70.83,65.3
2014,Ulyanovsk Oblast,-2.7,11.9,14.6,70.37,74.2
2014,Khabarovsk Krai,0.7,14.0,13.3,63.05,81.7
2014,Republic of Khakassia,2.1,15.2,13.1,71.62,68.1
2014,Khanty–Mansi Autonomous Okrug – Yugra,10.8,17.2,6.4,52.35,92.0
2014,Chelyabinsk Oblast,0.4,14.2,13.8,72.02,82.4
2014,Chechen Republic,19.2,24.3,5.1,77.55,34.8
2014,Chuvash Republic,0.6,13.9,13.3,68.22,60.2
2014,Chukotka Autonomous Okrug,2.8,13.7,10.9,51.91,67.5
2014,Sakha (Yakutia) Republic,9.2,17.8,8.6,62.81,65.2
2014,Yamalo-Nenets Autonomous Okrug,11.8,16.9,5.1,45.76,83.9
2014,Yaroslavl Oblast,-3.6,11.9,15.5,75.14,81.8
2015,Republic of Adygea,-0.5,12.5,13.0,75.5,47.1
2015,Altai Krai,-1.5,12.6,14.1,77.33,56.0
2015,Amur Oblast,-0.6,13.3,13.9,70.29,67.3
2015,Arkhangelsk Oblast,-1.4,12.2,13.6,74.91,77.2
2015,Astrakhan Oblast,2.2,14.5,12.3,72.13,66.5
2015,Republic of Bashkortostan,1.2,14.5,13.3,71.38,61.7
2015,Belgorod Oblast,-2.4,11.5,13.9,72.67,66.9
2015,Bryansk Oblast,-4.4,11.4,15.8,74.39,69.8
2015,Republic of Buryatia,5.9,17.3,11.4,72.45,58.9
2015,Vladimir Oblast,-4.9,11.6,16.5,77.41,77.8
2015,Volgograd Oblast,-2.3,11.5,13.8,74.02,76.5
2015,Vologda Oblast,-1.1,13.7,14.8,75.3,71.9
2015,Voronezh Oblast,-4.2,11.1,15.3,73.51,66.9
2015,Republic of Dagestan,12.9,18.3,5.4,62.81,45.1
2015,Jewish Autonomous Oblast,-1.4,14.0,15.4,71.77,68.2
2015,Zabaykalsky Krai,2.5,15.4,12.9,70.13,67.4
2015,Ivanovo Oblast,-4.6,11.4,16.0,76.11,81.2
2015,Republic of Ingushetia,15.2,18.5,3.3,69.36,40.7
2015,Irkutsk Oblast,1.7,15.3,13.6,72.92,78.9
2015,Kabardino-Balkar Republic,5.8,14.6,8.8,66.09,52.2
2015,Kaliningrad Oblast,-0.5,12.7,13.2,68.88,77.7
2015,Republic of Kalmykia,3.8,13.6,9.8,69.17,45.1
2015,Kaluga Oblast,-2.4,12.6,15.0,73.6,76.2
2015,Kamchatka Krai,1.6,13.1,11.5,59.49,77.5
2015,Karachay-Cherkess Republic,2.7,12.3,9.6,69.19,42.7
2015,Republic of Karelia,-3.1,12.2,15.3,74.87,79.6
2015,Kemerovo Oblast,-2.0,12.5,14.5,75.0,85.7
2015,Kirov Oblast,-2.5,12.7,15.2,79.24,75.6
2015,Kostroma Oblast,-3.5,12.5,16.0,78.34,71.3
2015,Krasnodar Krai,0.5,13.5,13.0,74.76,54.1
2015,Krasnoyarsk Krai,1.7,14.4,12.7,67.45,76.7
2015,Republic of Crimea,-2.7,12.6,15.3,78.33,50.7
2015,Kurgan Oblast,-2.7,13.4,16.1,84.36,61.5
2015,Kursk Oblast,-4.7,11.6,16.3,76.71,66.9
2015,Leningrad Oblast,-5.0,9.0,14.0,71.52,64.6
2015,Lipetsk Oblast,-3.7,11.6,15.3,75.71,64.2
2015,Magadan Oblast,0.0,11.9,11.9,61.23,95.4
2015,Mari El Republic,0.6,14.4,13.8,72.25,65.2
2015,Republic of Mordovia,-4.4,9.7,14.1,69.55,61.2
2015,Moscow,1.7,11.6,9.9,65.79,98.8
2015,Moscow Oblast,-0.1,12.9,13.0,67.26,81.6
2015,Murmansk Oblast,0.3,11.9,11.6,62.42,92.6
2015,Nenets Autonomous Okrug,8.4,17.6,9.2,67.79,71.7
2015,Nizhny Novgorod Oblast,-3.2,12.3,15.5,73.86,79.4
2015,Novgorod Oblast,-5.6,11.9,17.5,80.78,70.9
2015,Novosibirsk Oblast,1.1,14.2,13.1,69.62,78.5
2015,Omsk Oblast,1.0,14.4,13.4,70.56,72.2
2015,Orenburg Oblast,0.2,14.2,14.0,74.13,59.9
2015,Oryol Oblast,-5.2,11.2,16.4,76.64,66.3
2015,Penza Oblast,-4.1,10.7,14.8,75.99,68.1
2015,Perm Krai,0.5,14.7,14.2,74.35,75.5
2015,Primorsky Krai,-0.8,12.7,13.5,67.3,76.9
2015,Pskov Oblast,-7.2,11.0,18.2,78.92,70.4
2015,Altai Republic,7.9,18.8,10.9,79.96,29.2
2015,Komi Republic,1.3,13.7,12.4,66.2,77.7
2015,Tuva Republic,13.5,23.8,10.3,78.69,53.9
2015,Rostov Oblast,-1.8,12.1,13.9,72.23,67.9
2015,Ryazan Oblast,-4.7,11.1,15.8,77.8,71.2
2015,Samara Oblast,-1.4,12.8,14.2,71.93,80.3
2015,Saint Petersburg,1.7,13.6,11.9,65.88,100.0
2015,Saratov Oblast,-2.7,11.5,14.2,73.28,75.2
2015,Sakhalin Oblast,0.4,13.7,13.3,67.75,81.4
2015,Sverdlovsk Oblast,0.3,14.4,14.1,74.46,84.3
2015,Sevastopol,-1.4,13.5,14.9,74.8,92.4
2015,Republic of North Ossetia-Alania,3.9,14.6,10.7,73.97,64.1
2015,Smolensk Oblast,-5.8,10.5,16.3,71.52,72.0
2015,Stavropol Krai,1.4,13.0,11.6,70.06,58.1
2015,Tambov Oblast,-6.3,9.8,16.1,75.37,59.8
2015,Republic of Tatarstan,2.7,14.7,12.0,70.74,76.3
2015,Tver Oblast,-6.5,11.2,17.7,78.47,75.2
2015,Tomsk Oblast,2.1,13.6,11.5,65.52,71.9
2015,Tula Oblast,-6.6,10.5,17.1,77.29,74.7
2015,Tyumen Oblast,5.2,16.7,11.5,68.7,64.7
2015,Udmurt Republic,1.7,14.6,12.9,74.0,65.5
2015,Ulyanovsk Oblast,-3.0,11.9,14.9,73.37,74.5
2015,Khabarovsk Krai,0.9,14.3,13.4,65.26,81.8
2015,Republic of Khakassia,1.3,14.7,13.4,74.59,68.5
2015,Khanty–Mansi Autonomous Okrug – Yugra,10.2,16.6,6.4,55.1,92.1
2015,Chelyabinsk Oblast,0.0,13.9,13.9,74.67,82.5
2015,Chechen Republic,18.2,23.1,4.9,78.2,34.7
2015,Chuvash Republic,0.7,13.8,13.1,70.99,60.7
2015,Chukotka Autonomous Okrug,4.1,13.6,9.5,54.09,68.3
2015,Sakha (Yakutia) Republic,8.6,17.1,8.5,65.21,65.3
2015,Yamalo-Nenets Autonomous Okrug,11.3,16.6,5.3,47.85,83.8
2015,Yaroslavl Oblast,-3.4,12.2,15.6,77.5,81.7
2016,Republic of Adygea,-0.9,12.0,12.9,77.92,47.3
2016,Altai Krai,-2.0,12.1,14.1,80.68,56.2
2016,Amur Oblast,-0.8,12.9,13.7,72.97,67.3
2016,Arkhangelsk Oblast,-1.9,11.8,13.7,78.28,77.6
2016,Astrakhan Oblast,2.0,14.0,12.0,75.56,66.5
2016,Republic of Bashkortostan,0.8,13.7,12.9,74.47,61.8
2016,Belgorod Oblast,-2.8,11.1,13.9,75.56,67.1
2016,Bryansk Oblast,-4.7,10.9,15.6,77.18,69.9
2016,Republic of Buryatia,5.2,16.4,11.2,75.54,59.0
2016,Vladimir Oblast,-5.3,11.2,16.5,80.39,77.9
2016,Volgograd Oblast,-2.5,11.2,13.7,76.56,76.7
2016,Vologda Oblast,-1.7,13.3,15.0,78.85,72.0
2016,Voronezh Oblast,-4.5,10.7,15.2,76.05,67.1
2016,Republic of Dagestan,12.3,17.5,5.2,64.1,45.0
2016,Jewish Autonomous Oblast,-1.8,13.4,15.2,74.59,68.6
2016,Zabaykalsky Krai,2.3,14.6,12.3,72.64,67.7
2016,Ivanovo Oblast,-5.2,10.9,16.1,78.96,81.3
2016,Republic of Ingushetia,13.0,16.3,3.3,70.32,41.3
2016,Irkutsk Oblast,1.4,14.8,13.4,75.82,79.0
2016,Kabardino-Balkar Republic,5.4,14.0,8.6,68.39,52.2
2016,Kaliningrad Oblast,-0.1,12.4,12.5,71.52,77.7
2016,Republic of Kalmykia,2.6,12.4,9.8,72.54,45.2
2016,Kaluga Oblast,-2.9,12.1,15.0,76.77,76.1
2016,Kamchatka Krai,1.4,12.9,11.5,61.66,77.8
2016,Karachay-Cherkess Republic,2.4,11.9,9.5,71.52,42.7
2016,Republic of Karelia,-2.8,12.0,14.8,78.32,79.9
2016,Kemerovo Oblast,-2.2,12.1,14.3,78.06,85.8
2016,Kirov Oblast,-2.3,12.6,14.9,83.17,75.9
2016,Kostroma Oblast,-3.6,12.0,15.6,81.62,71.5
2016,Krasnodar Krai,0.3,13.2,12.9,77.39,54.3
2016,Krasnoyarsk Krai,1.4,13.9,12.5,70.23,77.0
2016,Republic of Crimea,-3.2,12.0,15.2,80.79,50.8
2016,Kurgan Oblast,-3.5,12.4,15.9,88.18,61.8
2016,Kursk Oblast,-5.0,11.1,16.1,79.05,67.3
2016,Leningrad Oblast,-4.8,9.2,14.0,74.43,64.2
2016,Lipetsk Oblast,-3.9,11.3,15.2,78.69,64.2
2016,Magadan Oblast,-0.2,11.2,11.4,63.61,95.5
2016,Mari El Republic,0.7,13.9,13.2,76.11,65.5
2016,Republic of Mordovia,-4.3,9.8,14.1,71.66,61.9
2016,Moscow,1.8,11.8,10.0,68.44,98.8
2016,Moscow Oblast,0.1,13.1,13.0,69.68,81.6
2016,Murmansk Oblast,-0.3,11.2,11.5,65.1,92.5
2016,Nenets Autonomous Okrug,9.6,18.5,8.9,70.72,72.4
2016,Nizhny Novgorod Oblast,-3.5,11.9,15.4,76.8,79.5
2016,Novgorod Oblast,-5.8,11.7,17.5,84.11,70.8
2016,Novosibirsk Oblast,0.8,13.8,13.0,72.78,78.7
2016,Omsk Oblast,0.1,13.3,13.2,74.04,72.4
2016,Orenburg Oblast,-0.1,13.4,13.5,77.47,59.9
2016,Oryol Oblast,-5.5,10.9,16.4,79.48,66.6
2016,Penza Oblast,-4.3,10.2,14.5,78.91,68.3
2016,Perm Krai,0.3,14.1,13.8,77.45,75.6
2016,Primorsky Krai,-1.4,12.2,13.6,69.89,77.0
2016,Pskov Oblast,-6.8,11.1,17.9,81.95,70.5
2016,Altai Republic,8.1,18.0,9.9,83.14,29.2
2016,Komi Republic,0.7,13.1,12.4,69.53,77.9
2016,Tuva Republic,13.4,23.2,9.8,81.43,54.2
2016,Rostov Oblast,-2.3,11.6,13.9,74.92,67.8
2016,Ryazan Oblast,-4.7,11.3,16.0,80.63,71.4
2016,Samara Oblast,-1.4,12.5,13.9,75.06,80.2
2016,Saint Petersburg,2.1,13.8,11.7,69.04,100.0
2016,Saratov Oblast,-3.1,10.9,14.0,75.76,75.3
2016,Sakhalin Oblast,1.1,14.2,13.1,70.76,81.6
2016,Sverdlovsk Oblast,-0.2,13.8,14.0,77.58,84.5
2016,Sevastopol,-1.2,12.7,13.9,75.96,92.7
2016,Republic of North Ossetia-Alania,3.7,14.1,10.4,76.21,64.1
2016,Smolensk Oblast,-5.9,10.3,16.2,74.43,72.0
2016,Stavropol Krai,1.3,13.0,11.7,72.5,58.3
2016,Tambov Oblast,-6.3,9.6,15.9,78.91,60.1
2016,Republic of Tatarstan,2.7,14.3,11.6,73.75,76.4
2016,Tver Oblast,-6.6,11.1,17.7,81.4,75.4
2016,Tomsk Oblast,1.8,13.2,11.4,68.08,72.2
2016,Tula Oblast,-6.8,10.2,17.0,79.73,74.7
2016,Tyumen Oblast,4.5,15.9,11.4,71.47,65.3
2016,Udmurt Republic,1.2,13.8,12.6,77.43,65.6
2016,Ulyanovsk Oblast,-3.2,11.6,14.8,76.73,74.7
2016,Khabarovsk Krai,0.3,13.4,13.1,67.83,82.0
2016,Republic of Khakassia,1.3,14.1,12.8,77.88,68.8
2016,Khanty–Mansi Autonomous Okrug – Yugra,9.5,15.7,6.2,58.12,92.2
2016,Chelyabinsk Oblast,-0.3,13.3,13.6,77.61,82.6
2016,Chechen Republic,16.6,21.3,4.7,78.95,34.8
2016,Chuvash Republic,0.0,13.2,13.2,74.05,61.3
2016,Chukotka Autonomous Okrug,3.6,13.6,10.0,56.18,69.2
2016,Sakha (Yakutia) Republic,7.6,16.0,8.4,67.83,65.4
2016,Yamalo-Nenets Autonomous Okrug,10.1,15.4,5.3,51.1,83.7
2016,Yaroslavl Oblast,-3.6,12.1,15.7,80.23,81.7
2017,Republic of Adygea,-2.0,10.6,12.6,80.22,47.3
2017,Altai Krai,-3.2,10.8,14.0,83.61,56.3
2017,Amur Oblast,-1.6,11.8,13.4,75.14,67.3
2017,Arkhangelsk Oblast,-2.7,10.5,13.2,81.16,78.0
2017,Astrakhan Oblast,0.7,12.1,11.4,78.19,66.5
2017,Republic of Bashkortostan,-0.3,12.1,12.4,77.28,61.9
2017,Belgorod Oblast,-3.8,9.7,13.5,78.0,67.3
2017,Bryansk Oblast,-5.8,9.5,15.3,79.38,70.1
2017,Republic of Buryatia,3.8,14.5,10.7,78.32,58.9
2017,Vladimir Oblast,-6.0,9.7,15.7,82.79,78.1
2017,Volgograd Oblast,-3.1,10.0,13.1,78.63,76.8
2017,Vologda Oblast,-3.0,11.4,14.4,81.85,72.2
2017,Voronezh Oblast,-5.0,9.6,14.6,78.28,67.3
2017,Republic of Dagestan,11.3,16.4,5.1,64.79,45.1
2017,Jewish Autonomous Oblast,-1.6,11.7,13.3,76.95,68.6
2017,Zabaykalsky Krai,1.7,13.4,11.7,74.7,68.0
2017,Ivanovo Oblast,-6.2,9.7,15.9,81.23,81.4
2017,Republic of Ingushetia,13.1,16.3,3.2,70.42,41.8
2017,Irkutsk Oblast,0.5,13.4,12.9,78.36,78.9
2017,Kabardino-Balkar Republic,4.3,12.8,8.5,70.03,52.2
2017,Kaliningrad Oblast,-1.5,11.0,12.5,73.67,77.8
2017,Republic of Kalmykia,1.1,11.0,9.9,75.76,45.3
2017,Kaluga Oblast,-4.0,10.8,14.8,79.08,76.0
2017,Kamchatka Krai,0.9,11.9,11.0,63.8,78.0
2017,Karachay-Cherkess Republic,1.8,11.0,9.2,73.03,42.7
2017,Republic of Karelia,-4.3,10.3,14.6,81.13,80.2
2017,Kemerovo Oblast,-3.6,10.5,14.1,80.5,85.8
2017,Kirov Oblast,-3.8,10.7,14.5,86.67,76.3
2017,Kostroma Oblast,-4.2,10.7,14.9,84.62,71.9
2017,Krasnodar Krai,-0.5,12.0,12.5,79.38,54.6
2017,Krasnoyarsk Krai,0.1,12.4,12.3,72.56,77.2
2017,Republic of Crimea,-3.5,10.9,14.4,83.16,50.9
2017,Kurgan Oblast,-4.1,11.1,15.2,91.34,61.8
2017,Kursk Oblast,-5.9,9.6,15.5,81.21,67.7
2017,Leningrad Oblast,-5.0,8.3,13.3,77.09,64.0
2017,Lipetsk Oblast,-4.7,10.0,14.7,81.15,64.2
2017,Magadan Oblast,-0.5,10.9,11.4,65.47,95.7
2017,Mari El Republic,-0.5,11.9,12.4,79.59,65.8
2017,Republic of Mordovia,-5.0,8.5,13.5,73.25,62.5
2017,Moscow,1.1,10.7,9.6,70.86,98.8
2017,Moscow Oblast,-0.4,11.9,12.3,71.88,81.7
2017,Murmansk Oblast,-0.8,10.3,11.1,67.37,92.4
2017,Nenets Autonomous Okrug,6.6,15.2,8.6,73.6,72.4
2017,Nizhny Novgorod Oblast,-4.2,10.5,14.7,79.36,79.5
2017,Novgorod Oblast,-6.8,10.3,17.1,87.08,70.8
2017,Novosibirsk Oblast,-0.5,12.4,12.9,75.28,78.9
2017,Omsk Oblast,-1.4,11.5,12.9,77.2,72.6
2017,Orenburg Oblast,-1.7,11.6,13.3,80.22,60.0
2017,Oryol Oblast,-6.3,9.5,15.8,81.92,66.7
2017,Penza Oblast,-5.2,8.9,14.1,81.32,68.3
2017,Perm Krai,-1.2,12.1,13.3,80.04,75.7
2017,Primorsky Krai,-2.4,10.9,13.3,72.01,77.1
2017,Pskov Oblast,-7.9,9.5,17.4,84.22,70.7
2017,Altai Republic,6.1,15.8,9.7,85.66,29.2
2017,Komi Republic,-0.3,11.5,11.8,72.45,78.0
2017,Tuva Republic,13.2,21.9,8.7,83.38,54.0
2017,Rostov Oblast,-3.1,10.3,13.4,76.98,67.9
2017,Ryazan Oblast,-5.5,9.8,15.3,83.06,71.7
2017,Samara Oblast,-2.9,10.8,13.7,77.76,80.1
2017,Saint Petersburg,1.1,12.5,11.4,71.51,100.0
2017,Saratov Oblast,-4.1,9.5,13.6,77.86,75.5
2017,Sakhalin Oblast,1.0,13.0,12.0,73.28,81.8
2017,Sverdlovsk Oblast,-1.0,12.3,13.3,80.38,84.6
2017,Sevastopol,-1.9,11.2,13.1,77.16,92.8
2017,Republic of North Ossetia-Alania,2.5,12.8,10.3,77.77,64.2
2017,Smolensk Oblast,-6.4,9.1,15.5,77.09,72.1
2017,Stavropol Krai,0.3,11.5,11.2,74.41,58.4
2017,Tambov Oblast,-6.5,8.6,15.1,81.33,60.5
2017,Republic of Tatarstan,1.1,12.4,11.3,76.44,76.6
2017,Tver Oblast,-7.0,9.9,16.9,83.96,75.6
2017,Tomsk Oblast,0.5,11.9,11.4,70.23,72.3
2017,Tula Oblast,-7.6,8.9,16.5,81.74,74.8
2017,Tyumen Oblast,3.5,14.3,10.8,73.98,65.9
2017,Udmurt Republic,-0.2,11.8,12.0,80.39,65.7
2017,Ulyanovsk Oblast,-3.9,10.1,14.0,79.93,75.0
2017,Khabarovsk Krai,-1.0,12.0,13.0,69.92,82.1
2017,Republic of Khakassia,-0.2,12.4,12.6,80.58,69.1
2017,Khanty–Mansi Autonomous Okrug – Yugra,7.9,14.1,6.2,60.83,92.3
2017,Chelyabinsk Oblast,-1.5,11.5,13.0,80.05,82.6
2017,Chechen Republic,17.4,22.0,4.6,79.27,34.7
2017,Chuvash Republic,-1.3,11.3,12.6,76.63,62.0
2017,Chukotka Autonomous Okrug,3.7,13.1,9.4,58.23,70.0
2017,Sakha (Yakutia) Republic,6.4,14.5,8.1,70.1,65.5
2017,Yamalo-Nenets Autonomous Okrug,9.1,14.0,4.9,53.57,83.7
2017,Yaroslavl Oblast,-4.7,10.5,15.2,82.61,81.7
