cidade,area,quartos,banheiros,vagas,andar,animal,mobiliado,condominio,aluguel,iptu,seguro_incendio,valor_total
1,170,3,3,1,6,aceita,não,1300.0,2260,200.0,29,3789
1,270,3,3,2,8,aceita,sim,3370.0,5500,995.0,70,9935
1,70,2,2,0,0,não aceita,não,0.0,3800,90.0,58,3948
1,50,2,1,1,6,aceita,sim,400.0,1900,0.0,15,2315
1,33,1,1,1,19,não aceita,sim,400.0,3413,0.0,12,3825
0,70,3,1,1,1,aceita,não,650.0,1300,17.0,17,1984
1,240,3,2,3,0,aceita,não,0.0,5900,500.0,89,6489
1,53,1,1,1,4,aceita,não,690.0,4398,200.0,56,5344
1,50,2,1,1,0,aceita,não,500.0,1060,5.0,14,1579
1,55,2,1,1,7,não aceita,não,784.0,3900,135.0,50,4869
1,500,5,6,5,0,aceita,não,0.0,12500,1898.0,188,14590
1,380,2,4,0,21,aceita,sim,3490.0,6800,2863.0,87,13240
1,48,1,1,1,4,aceita,não,633.0,3400,114.0,44,4191
1,30,1,1,0,1,aceita,sim,350.0,3300,0.0,42,3692
0,138,3,4,3,8,aceita,não,1278.0,5000,405.0,64,6747
1,100,2,4,2,12,não aceita,sim,885.0,3000,330.0,39,4254
1,320,3,4,3,0,aceita,não,0.0,6000,484.0,91,6575
1,351,3,4,2,17,não aceita,sim,2400.0,9500,1192.0,121,13210
1,190,4,3,3,8,aceita,não,1200.0,5700,71.0,73,7044
1,55,2,1,1,3,aceita,não,720.0,2170,12.0,28,2930
1,62,2,1,1,2,aceita,não,1000.0,5000,184.0,64,6248
1,130,3,2,1,3,aceita,não,2400.0,4500,317.0,58,7275
1,61,2,1,1,6,aceita,não,897.0,2100,96.0,27,3120
1,150,3,4,3,18,não aceita,sim,2200.0,7500,622.0,54,10380
0,87,2,1,0,10,aceita,não,415.0,1100,82.0,14,1611
1,156,3,4,3,4,aceita,não,1650.0,9000,667.0,115,11430
1,33,1,1,0,12,aceita,não,300.0,1655,0.0,21,1976
1,46,1,1,1,7,aceita,não,486.0,1816,83.0,8,2393
1,45,1,1,1,9,aceita,não,427.0,2142,,20,2589
1,50,2,1,1,5,aceita,não,570.0,1100,0.0,14,1684
1,90,2,2,2,0,aceita,sim,0.0,4100,0.0,62,4162
1,280,3,4,3,4,não aceita,não,4200.0,7600,1250.0,97,13150
1,98,2,3,2,8,aceita,sim,1907.0,8500,468.0,108,10980
1,65,2,1,2,21,aceita,não,1111.0,4000,233.0,51,5395
1,100,1,2,2,1,aceita,sim,2344.0,7000,757.0,89,10190
1,170,3,5,3,1,aceita,sim,2900.0,9900,724.0,126,13650
1,60,1,1,1,7,aceita,sim,1800.0,2000,0.0,26,3826
1,400,3,5,6,0,aceita,sim,0.0,4700,125.0,71,4896
1,45,1,1,1,1,não aceita,sim,3000.0,5520,0.0,70,8590
1,85,3,2,2,0,aceita,não,100.0,2500,75.0,38,2713
1,300,3,3,4,0,aceita,não,1.0,3700,950.0,56,4707
1,70,2,1,1,3,não aceita,não,710.0,860,45.0,11,1626
1,38,1,1,1,5,não aceita,sim,1450.0,3400,0.0,44,4894
1,186,4,4,3,11,aceita,não,1900.0,6000,584.0,77,8561
1,20,1,1,0,6,aceita,sim,602.0,1800,130.0,23,2555
1,210,3,3,2,15,não aceita,sim,3500.0,8667,834.0,110,13110
1,80,3,2,2,12,não aceita,sim,770.0,3008,211.0,39,4028
1,22,1,1,0,25,aceita,não,385.0,2100,40.0,27,2552
1,70,3,2,1,3,aceita,não,1087.0,3700,38.0,47,4872
1,162,3,3,1,8,aceita,não,2150.0,7000,492.0,89,9731
1,20,1,1,0,5,aceita,sim,602.0,1800,130.0,23,2555
1,210,3,3,4,8,aceita,não,3000.0,12000,834.0,153,15990
1,250,4,2,5,0,aceita,não,0.0,4400,71.0,67,4538
1,150,2,1,2,0,aceita,não,300.0,1800,136.0,28,2264
1,204,4,5,3,10,não aceita,não,1900.0,8000,417.0,102,10420
1,93,2,2,1,8,aceita,não,1258.0,2490,12.0,32,3792
1,90,3,1,1,4,aceita,não,638.0,1600,225.0,21,2484
1,70,3,1,1,12,aceita,não,800.0,3000,0.0,39,3839
1,65,2,2,1,6,aceita,não,481.0,1890,125.0,24,2520
1,45,2,1,1,14,aceita,não,270.0,1500,82.0,20,1872
1,204,4,6,4,8,aceita,sim,3900.0,6800,940.0,87,11730
1,240,3,3,2,0,aceita,não,0.0,4000,292.0,61,4353
1,56,1,1,1,10,não aceita,sim,1340.0,2925,251.0,10,4526
1,80,3,2,1,6,aceita,não,850.0,1790,209.0,23,2872
1,88,3,3,2,14,aceita,não,750.0,2600,169.0,33,3552
1,60,1,1,2,11,aceita,sim,2320.0,4600,267.0,59,7246
1,240,4,3,1,0,aceita,não,0.0,10200,470.0,154,10820
1,60,2,1,1,0,não aceita,não,,1700,23.0,26,1749
0,240,3,4,2,0,aceita,não,0.0,3000,250.0,46,3296
1,37,2,1,0,1,não aceita,não,0.0,1500,25.0,20,1545
1,84,3,1,1,6,aceita,não,800.0,3000,215.0,39,4054
1,260,3,2,2,9,aceita,não,4560.0,12000,732.0,153,17450
1,70,2,1,1,6,aceita,não,675.0,1380,69.0,18,2142
0,151,3,2,3,10,aceita,sim,1400.0,2500,251.0,32,4183
1,120,2,1,0,0,aceita,não,0.0,1500,90.0,23,1613
1,250,3,2,2,0,aceita,não,0.0,3500,250.0,53,3803
1,187,3,3,3,13,aceita,sim,4357.0,5000,1270.0,64,10690
1,87,2,2,1,4,aceita,não,969.0,6675,167.0,85,7896
1,455,4,5,4,5,aceita,não,8500.0,19500,3334.0,248,31580
1,210,4,5,3,12,aceita,sim,2620.0,2975,1184.0,38,6817
1,160,3,4,2,0,aceita,não,0.0,4300,209.0,65,4574
1,110,6,5,7,0,aceita,não,,9810,1000.0,148,10960
1,142,4,4,3,15,não aceita,não,1661.0,2980,559.0,38,5238
1,700,5,7,8,0,aceita,sim,0.0,6000,1800.0,91,7891
1,45,1,1,1,7,aceita,sim,420.0,2050,162.0,26,2658
1,130,3,2,1,1,não aceita,não,1144.0,4300,167.0,55,5666
0,147,4,3,1,0,aceita,não,0.0,3500,62.0,53,3615
1,150,2,1,0,1,aceita,não,180.0,2285,100.0,29,2594
1,130,2,3,2,0,aceita,não,0.0,2500,42.0,38,2580
1,89,3,2,1,14,aceita,não,800.0,1760,100.0,23,2683
0,103,2,1,1,4,não aceita,não,635.0,1100,84.0,14,1833
0,100,3,2,1,3,aceita,não,690.0,1300,76.0,17,2083
1,310,2,6,3,11,não aceita,não,2300.0,6000,764.0,77,9141
1,100,2,3,1,6,aceita,não,1400.0,2900,100.0,37,4437
1,70,2,2,1,0,aceita,não,0.0,2400,67.0,37,2504
1,148,3,3,0,6,aceita,não,2056.0,2400,200.0,31,4687
1,80,3,1,1,8,aceita,sim,703.0,2500,87.0,32,3322
1,52,1,1,1,7,aceita,não,626.0,1823,0.0,21,2470
1,39,2,1,1,0,não aceita,não,150.0,1500,38.0,23,1711
0,94,3,1,0,6,aceita,não,710.0,1100,90.0,14,1914
1,173,7,2,0,0,não aceita,não,0.0,4800,0.0,73,4873
1,300,5,6,6,0,aceita,não,0.0,9500,2084.0,143,11730
1,651,7,7,8,0,aceita,não,0.0,8500,1595.0,128,10220
1,19,1,1,0,0,não aceita,não,0.0,1200,41.0,16,1257
1,355,4,5,5,21,não aceita,sim,5700.0,15000,2977.0,191,23870
0,45,2,1,1,1,aceita,não,300.0,870,0.0,12,1182
1,75,1,1,1,9,aceita,não,850.0,2900,46.0,37,3833
1,60,2,1,1,4,aceita,não,603.0,1275,109.0,17,2004
0,277,3,4,4,0,aceita,não,0.0,3270,28.0,50,3348
0,71,2,1,1,7,aceita,não,670.0,1150,114.0,15,1949
1,114,3,1,0,0,aceita,não,0.0,2650,150.0,40,2840
1,138,3,3,2,11,aceita,não,960.0,3000,100.0,39,4099
1,90,3,2,2,4,aceita,sim,808.0,3600,253.0,46,4707
1,235,3,2,2,0,não aceita,não,0.0,8000,417.0,121,8538
1,136,4,2,3,12,aceita,não,1200.0,3300,250.0,42,4792
1,20,1,1,0,0,aceita,sim,602.0,1800,130.0,23,2555
1,36,1,1,0,13,não aceita,não,270.0,1240,0.0,16,1526
1,210,3,4,3,6,aceita,não,3900.0,13000,1417.0,165,18480
1,60,2,1,1,10,aceita,não,350.0,1880,0.0,24,2254
1,325,5,5,4,0,aceita,não,0.0,6000,420.0,91,6511
0,43,2,1,1,0,aceita,não,274.0,1061,7.0,14,1356
0,170,3,2,2,0,aceita,não,,2300,98.0,35,2433
0,55,1,2,0,6,aceita,não,504.0,842,0.0,3,1349
1,200,3,3,1,8,aceita,não,1687.0,5800,365.0,74,7926
1,150,3,2,1,0,não aceita,não,0.0,2500,59.0,38,2597
1,140,2,1,0,0,aceita,não,0.0,1650,167.0,25,1842
1,160,3,3,1,6,aceita,não,2000.0,4500,84.0,58,6642
1,300,3,4,4,0,aceita,não,1.0,2800,292.0,43,3136
1,408,4,6,3,20,aceita,não,2800.0,15000,1667.0,191,19660
1,99,3,2,1,8,não aceita,não,970.0,2100,180.0,27,3277
1,180,3,2,1,2,aceita,não,1000.0,10000,180.0,127,11310
1,230,4,5,4,0,aceita,não,0.0,8000,526.0,121,8647
1,210,4,4,3,9,aceita,não,2100.0,9100,667.0,116,11980
1,440,1,2,4,0,aceita,não,1.0,9800,584.0,148,10530
1,55,2,2,2,6,aceita,não,780.0,1150,142.0,15,2087
0,70,1,2,1,11,não aceita,sim,1700.0,1500,184.0,20,3404
1,370,5,4,3,0,aceita,não,0.0,14000,1290.0,211,15500
1,157,3,3,1,5,aceita,não,1325.0,4500,347.0,58,6230
1,176,3,3,3,9,aceita,não,1950.0,5000,542.0,64,7556
0,78,3,1,1,2,aceita,não,500.0,850,50.0,11,1411
1,35,1,1,0,7,não aceita,não,411.0,1080,35.0,14,1540
0,52,1,1,1,8,aceita,não,650.0,1200,29.0,16,1895
1,240,4,4,3,1,aceita,não,2800.0,4200,792.0,54,7846
1,84,2,3,2,8,aceita,não,859.0,4000,261.0,16,5136
1,125,3,3,2,0,aceita,não,0.0,2800,38.0,43,2881
0,78,3,2,1,15,aceita,não,542.0,1935,78.0,9,2564
0,58,2,1,1,1,aceita,sim,385.0,3500,64.0,45,3994
1,113,3,2,2,1,aceita,não,800.0,1915,0.0,7,2722
1,52,1,1,1,8,não aceita,não,1700.0,4420,188.0,57,6365
1,28,1,1,0,6,aceita,não,376.0,1450,67.0,19,1912
1,54,1,1,0,8,aceita,não,350.0,1940,3.0,25,2318
1,270,4,4,4,5,aceita,não,4500.0,12850,1834.0,163,19350
1,220,3,3,3,9,aceita,não,3500.0,8900,1466.0,113,13980
1,118,3,3,2,5,não aceita,não,1800.0,9000,352.0,115,11270
1,92,3,2,1,9,não aceita,não,1022.0,3112,0.0,13,4147
1,62,2,1,1,17,não aceita,não,716.0,3356,217.0,13,4302
1,250,3,4,3,11,aceita,não,4000.0,5100,975.0,65,10140
0,750,4,5,5,0,não aceita,não,0.0,10400,667.0,157,11220
1,177,3,2,2,0,aceita,não,0.0,4000,459.0,61,4520
1,138,3,2,1,7,não aceita,não,2000.0,7600,238.0,97,9935
1,140,3,2,1,5,aceita,não,1091.0,5000,292.0,64,6447
1,450,4,5,6,0,não aceita,sim,0.0,9000,1150.0,136,10290
1,167,3,3,3,4,aceita,não,2334.0,1670,555.0,22,4581
1,30,1,1,1,11,não aceita,sim,1600.0,2900,180.0,37,4717
1,120,3,2,0,0,aceita,não,0.0,2250,0.0,34,2284
0,60,2,1,1,0,aceita,não,485.0,800,60.0,11,1356
1,210,3,3,4,0,aceita,não,0.0,3294,276.0,50,3620
1,49,1,1,1,7,aceita,sim,1730.0,6200,0.0,79,8009
1,75,2,2,1,8,aceita,sim,930.0,2950,110.0,38,4028
1,109,3,2,1,2,aceita,não,1450.0,5300,0.0,68,6818
1,57,1,2,0,17,aceita,não,670.0,1400,0.0,18,2088
1,100,4,2,2,0,aceita,não,0.0,3500,42.0,53,3595
1,70,2,2,2,11,não aceita,sim,2847.0,3290,590.0,42,6769
1,250,3,2,8,0,aceita,não,0.0,6500,1360.0,98,7958
1,103,3,2,2,6,aceita,não,1150.0,3000,459.0,39,4648
1,90,3,2,2,11,não aceita,não,3160.0,5000,384.0,64,8608
0,273,4,2,2,4,aceita,sim,2100.0,2770,366.0,36,5272
1,37,1,1,0,31,não aceita,sim,583.0,1650,57.0,21,2311
1,61,2,1,1,4,aceita,não,459.0,1850,0.0,24,2333
1,64,2,2,1,0,não aceita,não,773.0,1900,152.0,29,2854
1,220,3,5,4,10,aceita,não,2250.0,6800,84.0,87,9221
1,58,2,2,1,1,aceita,não,553.0,2530,0.0,22,3105
1,145,3,3,3,6,aceita,não,1100.0,12000,667.0,153,13920
1,380,5,5,4,0,aceita,não,500.0,15000,1172.0,226,16900
1,93,3,2,2,7,aceita,não,750.0,2200,84.0,28,3062
1,36,1,1,1,8,aceita,não,323.0,2150,85.0,28,2586
1,78,2,2,1,2,aceita,sim,1250.0,7250,390.0,92,8982
1,38,2,1,1,3,aceita,não,140.0,1250,15.0,16,1421
0,101,3,2,2,1,aceita,não,632.0,2200,119.0,28,2979
1,400,4,5,5,0,aceita,não,0.0,7200,350.0,109,7659
1,65,2,1,0,4,aceita,não,1261.0,1450,166.0,19,2896
1,248,3,4,3,2,aceita,não,4325.0,5300,1521.0,68,11210
1,360,3,5,6,17,aceita,não,7552.0,3000,4830.0,39,15420
1,47,2,1,1,6,aceita,não,500.0,1500,0.0,20,2020
1,56,1,1,1,8,aceita,não,2500.0,4600,467.0,59,7626
1,190,3,3,1,3,aceita,não,2150.0,6300,459.0,80,8989
1,69,3,1,1,8,aceita,não,650.0,1350,84.0,18,2102
1,235,3,2,2,5,aceita,sim,3650.0,7200,626.0,92,11570
1,120,3,3,0,8,aceita,sim,681.0,5112,0.0,17,5810
1,70,1,1,1,2,aceita,não,300.0,1200,157.0,16,1673
1,196,3,5,3,3,aceita,sim,3338.0,8440,1223.0,60,13060
1,89,3,3,2,8,não aceita,não,965.0,3800,150.0,49,4964
1,33,1,1,1,5,aceita,não,330.0,1500,79.0,20,1929
1,68,1,2,1,6,aceita,sim,2304.0,9000,532.0,115,11950
0,110,3,2,2,7,não aceita,não,900.0,2100,100.0,27,3127
1,40,1,1,1,14,não aceita,sim,470.0,3990,90.0,51,4601
0,999,5,7,8,0,aceita,não,0.0,14000,667.0,211,14880
1,33,1,1,0,1,não aceita,não,250.0,1305,0.0,17,1572
1,200,4,3,2,10,aceita,sim,2400.0,4500,1334.0,58,8292
1,82,2,2,2,4,aceita,não,924.0,2827,291.0,36,4078
1,240,4,2,2,6,aceita,não,2800.0,3000,292.0,39,6131
0,58,1,1,0,5,aceita,não,540.0,900,66.0,12,1518
1,80,2,2,1,8,não aceita,sim,1000.0,4500,250.0,58,5808
1,300,4,2,6,0,aceita,não,0.0,5000,250.0,76,5326
1,400,4,5,3,0,aceita,não,0.0,15000,1750.0,226,16980
1,161,4,3,2,1,aceita,não,1450.0,10000,467.0,127,12040
1,365,4,5,6,4,aceita,não,3722.0,13900,2588.0,177,20390
1,120,3,3,2,23,não aceita,não,1500.0,7300,400.0,93,9293
0,104,2,2,2,7,aceita,sim,1100.0,4200,210.0,54,5564
1,180,3,1,5,0,aceita,não,0.0,6500,567.0,98,7165
1,48,1,1,1,9,não aceita,sim,925.0,4300,90.0,55,5370
1,138,2,3,2,22,aceita,não,1500.0,9800,545.0,125,11970
1,350,4,3,4,0,aceita,não,1.0,7300,600.0,110,8011
1,255,3,3,2,8,aceita,sim,2964.0,15000,667.0,191,18820
1,98,2,3,3,13,não aceita,não,800.0,4150,375.0,53,5378
0,136,4,5,2,10,aceita,não,1300.0,3800,280.0,49,5429
1,190,3,3,4,0,aceita,sim,1.0,4500,0.0,68,4569
1,60,2,1,1,6,aceita,não,760.0,1850,70.0,24,2704
1,320,4,5,0,11,aceita,sim,4600.0,8700,2300.0,142,15740
1,40,2,1,0,0,aceita,não,0.0,1100,0.0,17,1117
1,100,4,1,0,0,aceita,não,0.0,1600,100.0,25,1725
1,90,2,1,0,0,não aceita,não,0.0,2600,480.0,40,3120
1,100,2,2,1,3,aceita,não,299.0,2023,60.0,26,2408
1,135,3,2,1,13,aceita,não,1535.0,7000,350.0,89,8974
1,100,3,3,2,0,não aceita,não,120.0,2000,0.0,31,2151
1,65,3,1,0,1,aceita,não,0.0,3655,159.0,47,3861
1,387,4,6,4,1,aceita,não,5200.0,6400,2792.0,82,14470
1,235,3,3,1,3,aceita,não,2585.0,5150,575.0,66,8376
0,50,2,1,1,4,não aceita,não,250.0,1500,35.0,20,1805
1,77,2,2,2,18,aceita,não,547.0,3000,203.0,39,3789
1,120,3,3,1,14,aceita,não,1350.0,2950,297.0,38,4635
0,70,2,3,1,7,aceita,não,1196.0,2004,0.0,26,3226
1,40,1,1,0,2,aceita,não,210.0,1271,0.0,5,1486
0,295,7,6,4,0,não aceita,sim,0.0,6200,334.0,94,6628
1,320,3,3,4,0,aceita,não,0.0,10000,1000.0,151,11150
1,100,2,1,1,10,não aceita,sim,1095.0,2900,234.0,37,4266
1,153,4,3,3,3,aceita,não,2500.0,5500,700.0,70,8770
1,85,3,3,2,3,aceita,não,1165.0,3566,363.0,11,5105
1,450,4,4,3,0,aceita,não,,11500,875.0,173,12550
1,50,1,1,0,1,não aceita,não,150.0,810,0.0,11,971
1,90,2,2,1,3,aceita,não,1000.0,3000,50.0,39,4089
0,32,1,1,0,9,não aceita,não,300.0,600,4.0,8,912
1,150,2,1,4,0,aceita,não,0.0,2800,203.0,43,3046
1,86,3,2,0,8,aceita,sim,750.0,3400,188.0,44,4382
1,230,3,5,3,3,não aceita,não,3800.0,11000,1100.0,140,16040
1,420,4,4,2,4,aceita,não,3300.0,13000,1417.0,165,17880
1,79,3,2,2,4,aceita,sim,660.0,2900,26.0,37,3623
1,400,4,4,4,0,aceita,sim,0.0,10000,912.0,151,11060
1,65,2,1,3,9,aceita,não,800.0,2000,217.0,26,3043
0,73,3,2,2,1,aceita,não,446.0,2096,124.0,27,2693
1,45,1,1,1,1,não aceita,sim,3000.0,5520,0.0,70,8590
1,800,5,7,6,0,aceita,não,1.0,15000,2051.0,226,17280
1,60,2,1,1,8,aceita,sim,470.0,1800,0.0,23,2293
1,137,3,3,3,4,aceita,sim,1500.0,9800,417.0,125,11840
1,100,3,2,1,4,aceita,não,886.0,3700,96.0,47,4729
1,100,3,3,2,0,aceita,não,900.0,4100,100.0,62,5162
0,90,3,1,1,7,aceita,não,756.0,1450,20.0,19,2245
0,166,4,3,3,6,aceita,não,1860.0,2150,284.0,28,4322
1,180,3,2,2,6,aceita,não,2066.0,5500,518.0,70,8154
1,300,2,3,2,0,aceita,sim,0.0,3200,0.0,49,3249
1,150,3,3,2,0,aceita,não,0.0,2050,250.0,31,2331
1,60,1,1,1,13,aceita,sim,646.0,3900,109.0,50,4705
0,42,1,1,1,16,não aceita,sim,1022.0,1200,134.0,16,2372
0,46,1,1,0,7,não aceita,não,400.0,700,0.0,9,1109
1,40,1,1,1,5,não aceita,não,603.0,4320,181.0,55,5159
0,55,1,1,1,6,aceita,não,640.0,700,36.0,9,1385
1,83,2,2,1,21,aceita,não,782.0,4800,174.0,61,5817
1,220,4,3,3,4,aceita,não,3200.0,4000,967.0,51,8218
1,190,3,4,3,2,aceita,não,3800.0,5950,1209.0,76,11040
1,65,2,1,1,1,aceita,não,578.0,2050,61.0,29,2718
1,186,3,3,2,22,não aceita,não,1350.0,5435,405.0,69,7259
1,80,1,1,0,0,aceita,não,0.0,1200,1.0,19,1220
1,175,3,4,3,7,aceita,não,0.0,9000,0.0,115,9115
1,95,3,2,0,0,aceita,não,0.0,1690,0.0,26,1716
1,86,3,1,1,6,aceita,não,460.0,3150,0.0,40,3650
1,300,4,4,3,0,aceita,não,0.0,10000,767.0,151,10920
1,108,4,3,2,4,aceita,não,1134.0,6500,609.0,83,8326
0,45,1,1,1,3,aceita,não,521.0,600,38.0,8,1167
1,37,1,1,0,16,não aceita,não,315.0,1519,30.0,20,1884
1,30,1,1,1,10,não aceita,sim,540.0,3237,350.0,42,4169
1,246,3,4,4,9,aceita,sim,3350.0,10000,1480.0,127,14960
1,234,3,5,3,17,não aceita,sim,2750.0,14000,1334.0,178,18260
1,73,2,2,1,6,aceita,sim,1072.0,5000,196.0,64,6332
1,113,3,2,2,8,aceita,não,1750.0,2975,359.0,38,5122
0,110,3,3,2,0,aceita,não,560.0,3200,1056.0,49,4865
1,400,3,2,8,0,aceita,sim,0.0,15000,1334.0,226,16560
1,29,1,1,0,0,não aceita,não,,1430,0.0,19,1449
1,140,2,2,2,0,não aceita,não,0.0,2700,56.0,41,2797
1,28,1,1,1,13,não aceita,sim,615.0,2800,42.0,36,3493
1,200,3,3,3,0,aceita,não,0.0,7000,737.0,106,7843
1,20,1,1,0,11,não aceita,não,359.0,1850,0.0,24,2233
1,88,3,2,2,11,aceita,sim,1350.0,5870,108.0,75,7403
1,40,1,1,1,3,aceita,não,400.0,1500,59.0,20,1979
1,150,3,2,2,16,aceita,não,1700.0,5000,484.0,64,7248
1,187,3,2,3,0,aceita,não,500.0,3500,193.0,53,4246
1,51,1,1,1,13,aceita,não,513.0,2700,84.0,35,3332
1,62,2,2,1,1,não aceita,sim,684.0,5050,227.0,64,6025
1,150,3,2,4,0,aceita,não,0.0,9670,55.0,146,9871
1,48,1,1,1,21,não aceita,sim,1137.0,6698,166.0,85,8086
0,60,2,1,1,0,não aceita,não,0.0,830,0.0,13,843
1,53,1,1,1,5,não aceita,sim,1132.0,2600,0.0,33,3765
1,74,2,1,2,9,aceita,sim,1100.0,6600,424.0,84,8208
1,53,1,1,0,2,não aceita,não,170.0,1680,68.0,22,1940
0,300,4,5,4,0,aceita,não,,4000,362.0,61,4423
1,180,2,3,2,13,aceita,não,,12500,0.0,159,12660
1,53,2,2,1,4,aceita,sim,450.0,1650,0.0,13,2113
0,296,6,4,8,0,aceita,não,0.0,5200,375.0,79,5654
1,145,4,3,2,1,aceita,não,1644.0,4800,500.0,61,7005
1,230,3,3,3,11,aceita,não,1900.0,4080,417.0,52,6449
1,420,4,4,4,19,aceita,não,4900.0,11050,3700.0,141,19790
1,34,1,1,0,10,aceita,não,200.0,1610,25.0,21,1856
1,27,1,1,1,6,não aceita,não,,3700,,47,3747
1,17,1,1,0,1,não aceita,sim,300.0,2200,50.0,28,2578
1,64,2,1,2,10,não aceita,sim,2530.0,4000,342.0,51,6923
1,645,5,8,8,0,aceita,não,0.0,15000,2334.0,226,17560
1,68,2,2,1,6,aceita,não,600.0,1339,0.0,16,1955
1,68,1,1,1,12,aceita,sim,4240.0,6000,584.0,77,10900
1,134,3,3,3,8,aceita,não,1680.0,2125,375.0,27,4207
1,43,1,1,0,13,aceita,não,250.0,1700,0.0,22,1972
1,48,1,1,2,7,aceita,sim,2300.0,7000,245.0,89,9634
1,220,5,4,3,0,não aceita,não,0.0,8000,425.0,121,8546
1,600,5,5,6,0,aceita,não,0.0,15000,2100.0,191,17290
1,260,3,4,3,3,aceita,não,3400.0,1040,1250.0,14,5704
1,250,3,4,0,6,aceita,não,3500.0,5000,1334.0,64,9898
1,126,3,2,2,18,não aceita,não,990.0,1680,0.0,22,2692
1,62,2,2,0,6,não aceita,não,645.0,1400,92.0,18,2155
1,68,2,1,0,2,não aceita,não,300.0,1300,0.0,17,1617
1,195,4,3,4,7,aceita,não,1808.0,2700,1067.0,35,5610
1,57,2,2,1,22,não aceita,sim,480.0,4500,140.0,58,5178
1,556,4,5,7,0,aceita,não,0.0,7000,2059.0,106,9165
1,70,2,1,1,14,aceita,não,576.0,2400,162.0,31,3169
1,105,3,2,3,1,aceita,não,1250.0,1900,552.0,25,3727
0,200,4,3,2,1,aceita,não,1150.0,3400,209.0,44,4803
1,290,3,5,4,8,aceita,sim,3580.0,7000,0.0,89,10670
1,90,2,2,1,7,não aceita,sim,867.0,3910,0.0,15,4792
1,94,1,2,2,2,não aceita,sim,1356.0,13000,384.0,165,14910
1,130,3,4,2,11,não aceita,não,1550.0,2318,411.0,30,4309
1,40,1,1,0,0,aceita,não,0.0,1100,195.0,17,1312
1,110,4,5,3,0,aceita,não,0.0,3900,625.0,59,4584
1,28,1,1,0,5,aceita,sim,255.0,1764,0.0,23,2042
1,240,3,3,3,11,aceita,sim,3000.0,10000,1200.0,127,14330
1,100,3,3,3,1,aceita,não,1000.0,3300,417.0,42,4759
1,20,1,1,0,0,aceita,não,0.0,2060,0.0,27,2087
1,300,4,4,4,19,aceita,sim,2800.0,9000,1667.0,115,13580
1,16,1,1,0,1,não aceita,não,0.0,850,30.0,11,891
1,90,2,1,0,2,não aceita,não,0.0,1720,0.0,26,1746
1,90,3,3,2,1,aceita,não,1171.0,1997,280.0,26,3474
1,39,2,1,0,3,aceita,não,120.0,1450,43.0,19,1632
0,578,4,5,8,0,aceita,não,0.0,9500,787.0,143,10430
1,180,3,2,1,0,não aceita,não,0.0,3000,163.0,46,3209
1,209,3,3,0,4,aceita,não,2200.0,4000,803.0,51,7054
1,170,3,3,2,6,aceita,não,2377.0,9500,828.0,121,12830
1,250,4,5,4,6,aceita,não,2050.0,9800,998.0,125,12970
1,262,4,5,4,17,aceita,não,2500.0,2250,1350.0,29,6129
1,100,3,3,0,0,aceita,não,0.0,1955,30.0,30,2015
1,200,3,2,2,0,aceita,não,0.0,2900,791.0,44,3735
1,70,2,1,1,6,aceita,não,550.0,3000,0.0,39,3589
1,244,3,3,3,4,aceita,não,5000.0,8900,1679.0,113,15690
1,270,5,4,4,6,não aceita,não,3500.0,7000,1684.0,89,12270
1,45,1,1,0,0,não aceita,não,,1030,60.0,16,1106
1,20,1,1,0,3,não aceita,sim,340.0,2400,59.0,31,2830
1,70,2,2,0,1,não aceita,não,720.0,3750,25.0,48,4543
0,130,2,2,5,0,aceita,não,0.0,1800,321.0,28,2149
0,104,2,2,1,2,aceita,não,580.0,1700,122.0,22,2424
1,65,1,1,1,9,não aceita,não,1000.0,2500,0.0,32,3532
1,235,3,3,3,11,não aceita,não,1367.0,6500,579.0,83,8529
1,200,3,4,2,2,aceita,não,2700.0,9180,0.0,117,12000
1,150,2,2,1,0,aceita,sim,0.0,2175,0.0,12,2187
0,60,2,1,1,2,aceita,não,314.0,1000,0.0,13,1327
1,82,1,1,2,1,aceita,não,1650.0,8000,267.0,102,10020
1,380,3,2,3,5,aceita,não,3200.0,15000,917.0,191,19310
1,380,4,4,3,1,aceita,não,2300.0,8000,2180.0,102,12580
1,54,2,2,1,16,aceita,não,665.0,2200,117.0,28,3010
1,67,2,2,1,1,não aceita,sim,580.0,3500,60.0,45,4185
1,330,2,4,3,0,aceita,não,0.0,6000,2000.0,91,8091
1,117,4,5,4,10,não aceita,não,1523.0,3175,711.0,41,5450
0,200,3,3,5,0,aceita,não,0.0,2650,220.0,40,2910
1,305,2,3,0,10,aceita,não,3500.0,5000,667.0,64,9231
1,53,2,2,2,5,aceita,não,757.0,2495,166.0,11,3429
0,170,4,3,2,0,aceita,não,0.0,1750,109.0,27,1886
1,50,1,1,1,13,aceita,não,500.0,1800,0.0,23,2323
1,250,4,2,3,2,não aceita,sim,3000.0,15000,100.0,191,18290
1,164,3,2,1,15,aceita,sim,1229.0,3700,198.0,47,5174
1,90,2,1,1,0,aceita,não,,2500,219.0,38,2757
0,115,3,3,1,5,aceita,não,1035.0,1900,30.0,25,2990
1,206,3,3,1,11,aceita,sim,2914.0,7400,586.0,94,10990
1,50,2,2,1,10,aceita,não,380.0,1900,0.0,25,2305
0,49,2,1,1,1,aceita,não,263.0,1000,38.0,13,1314
1,30,1,1,0,5,aceita,não,330.0,1210,21.0,16,1577
1,130,3,1,1,0,aceita,não,0.0,5600,,85,5685
